id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventDate	eventTime	samplingProtocol	continent	country	countryCode	stateProvince	locality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:frugivory_predation:2017_18:animals:782	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:782	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	11:17:37	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41723	76.87237	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Aves	Animalia	Chordata	Aves				Unidentified visitor
urn:ncf:arp:frugivory_predation:2017_18:animals:783	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:783	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	11:46:20	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41723	76.87237	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Gracula indica	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Gracula	Southern Hill Myna
urn:ncf:arp:frugivory_predation:2017_18:animals:784	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:784	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	12:33:30	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Gracula indica	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Gracula	Southern Hill Myna
urn:ncf:arp:frugivory_predation:2017_18:animals:785	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:785	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	12:34:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:786	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:786	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	12:35:40	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:787	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:787	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	13:42:29	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:788	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:788	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	13:46:35	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:789	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:789	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	14:05:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Irena puella	Animalia	Chordata	Aves	Passeriformes	Irenidae	Irena	Asian Fairy-bluebird
urn:ncf:arp:frugivory_predation:2017_18:animals:790	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:790	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	14:18:16	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:791	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:791	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	14:42:50	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:792	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:792	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	14:45:56	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:793	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:793	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/21/2018	14:47:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Gracula indica	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Gracula	Southern Hill Myna
urn:ncf:arp:frugivory_predation:2017_18:animals:794	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:794	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	14:48:25	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:795	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:795	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	14:51:56	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Pycnonotus gularis	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Flame-throated Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:796	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:796	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	15:26:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Gracula indica	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Gracula	Southern Hill Myna
urn:ncf:arp:frugivory_predation:2017_18:animals:797	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:797	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	15:27:56	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:798	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:798	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/21/2018	15:28:30	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:799	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:799	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/21/2018	15:40:36	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:800	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:800	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/21/2018	15:52:32	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.41684	76.87256	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
