date,tree_code,forest_500,lat,long,altitude,tree_sp,fruitcrop,height,gbh,gbh2,start_time,end_time,arr_time,species,num,dep_time
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:39:51,YBBU,1,15:41:03
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:39:51,YBBU,1,N
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:39:51,YBBU,1,N
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:46:09,WCBA,1,15:52:48
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:47:44,YBBU,1,15:48:36
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:48:24,YBBU,2,15:49:00
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,N,YBBU,1,15:49:00
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:49:40,YBBU,1,15:50:58
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,N,YBBU,1,15:51:40
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:53:48,WCBA,1,15:54:16
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:54:28,YBBU,1,15:54:36
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,15:54:28,YBBU,1,N
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,N,YBBU,1,15:55:26
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,N,WCBA,1,15:56:42
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,16:00:56,SHMY,2,16:04:25
31-03-18,PEMA24,1,10.40769903,76.87520354,723.337891,Persea macrantha,60,31,175,161,11:55:00,16:09:00,16:02:55,YBBU,1,16:06:00
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:24:55,YBBU,1,7:27:30
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:24:55,YBBU,1,7:27:54
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:26:56,FTBU,1,7:28:15
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:57:00,YBBU,1,7:58:00
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:57:00,YBBU,1,7:58:30
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:57:00,YBBU,1,7:59:44
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:57:00,YBBU,1,8:01:00
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,7:59:56,WCBA,1,8:00:24
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,8:06:50,YBBU,1,8:07:00
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,8:06:50,YBBU,1,8:07:51
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,8:06:50,YBBU,1,8:09:00
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,8:08:57,YBBU,1,8:09:00
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,8:41:00,YBBU,2,8:41:34
01-04-18,PEMA25,1,10.40770515,76.87677649,721.348877,Persea macrantha,10,25,174,N,7:02:00,12:05:00,11:28:22,YBBU,1,11:35:50
01-04-18,PEMA26,0.994,10.394788,76.871785,817.225769,Persea macrantha,5,16,109,N,12:50:00,16:20:00,15:11:00,YBBU,1,15:11:50
01-04-18,PEMA26,0.994,10.394788,76.871785,817.225769,Persea macrantha,5,16,109,N,12:50:00,16:20:00,15:11:00,YBBU,1,15:11:57
01-04-18,PEMA27,0.994,10.39468196,76.87173679,817.225769,Persea macrantha,5,18,165,N,12:50:00,16:20:00,15:10:40,YBBU,3,15:11:00
01-04-18,PEMA27,0.994,10.39468196,76.87173679,817.225769,Persea macrantha,5,18,165,N,12:50:00,16:20:00,15:02:00,WCBA,1,15:02:40
01-04-18,PEMA27,0.994,10.39468196,76.87173679,817.225769,Persea macrantha,5,18,165,N,12:50:00,16:20:00,15:02:00,WCBA,1,15:11:07
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,7:45:00,YBBU,1,7:47:30
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,7:46:29,YBBU,1,7:47:36
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,N,YBBU,1,7:47:50
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,8:59:00,YBBU,1,8:59:31
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,8:59:00,YBBU,1,8:59:36
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:03:10,YBBU,1,9:04:34
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:03:10,YBBU,1,9:04:38
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:12:08,YBBU,1,9:12:36
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:34:42,YBBU,1,9:36:03
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:34:42,YBBU,1,9:36:11
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:35:12,YBBU,1,9:36:11
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:35:34,YBBU,1,9:37:50
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:35:34,YBBU,1,9:37:52
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:35:40,YBBU,1,9:38:05
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:36:21,YBBU,1,9:36:40
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:36:59,YBBU,2,9:38:05
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:41:11,YBBU,1,9:42:29
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:53:07,YBBU,2,9:54:56
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:54:42,YBBU,1,9:55:10
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:54:40,WCBA,1,9:55:10
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:56:29,YBBU,1,9:57:48
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,N,YBBU,1,9:57:40
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,9:57:50,WCBA,1,9:58:56
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,10:05:09,YBBU,1,10:06:05
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,10:08:20,YBBU,2,10:08:40
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,10:30:50,YBBU,1,10:33:32
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,10:46:26,YBBU,1,10:46:49
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,10:46:50,YBBU,1,10:49:58
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:08:58,YBBU,1,11:09:23
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:08:58,YBBU,1,11:10:54
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:12:10,YBBU,1,11:12:13
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:15:25,YBBU,1,11:16:35
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:15:25,YBBU,1,11:16:45
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:15:50,YBBU,1,11:16:45
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:15:54,YBBU,1,11:16:45
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:17:00,YBBU,1,11:17:05
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:17:20,YBBU,1,11:18:23
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:18:20,YBBU,1,11:18:37
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:30:20,YBBU,1,11:32:21
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:30:20,YBBU,1,11:33:00
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:33:46,YBBU,1,11:34:25
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:34:20,YBBU,1,11:35:06
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:35:56,YBBU,1,11:40:16
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:43:17,YBBU,1,11:43:33
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:43:17,YBBU,1,11:43:38
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,11:43:30,YBBU,1,11:44:12
02-04-18,PEMA28,1,10.39960781,76.87393787,742.963318,Persea macrantha,10,25,143,N,7:22:00,12:25:00,12:03:20,YBBU,3,12:08:36
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,12:36:56
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,12:39:28
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:39:36,YBBU,1,12:40:41
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:39:54,YBBU,1,12:40:41
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:41:53,YBBU,2,12:43:09
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:42:15,YBBU,1,N
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:45:34,YBBU,2,12:46:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:45:34,YBBU,1,12:47:46
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:46:55,YBBU,1,12:48:59
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:46:55,YBBU,1,12:50:16
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:47:10,FTBU,2,12:47:25
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:48:11,YBBU,1,12:48:31
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:48:11,YBBU,1,12:48:44
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:48:11,YBBU,1,12:48:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:49:00,YBBU,1,12:49:58
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:50:27,YBBU,1,12:50:36
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,12:50:36
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,2,12:50:42
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:53:50,YBBU,1,12:54:01
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:54:10,YBBU,1,12:54:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:54:10,YBBU,1,12:56:15
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:55:54,YBBU,2,12:56:35
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:56:39,SHMY,1,12:57:05
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,12:57:12,SHMY,1,12:57:20
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,12:58:08
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:02:43,YBBU,1,13:04:22
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:04:13,FTBU,2,N
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:04:20,YBBU,1,13:04:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:04:20,YBBU,1,13:05:37
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:04:20,YBBU,1,13:08:03
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,13:04:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:05:00,YBBU,1,13:07:05
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:05:00,YBBU,1,13:07:05
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:05:37,YBBU,1,13:06:06
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:05:37,YBBU,1,13:06:06
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:06:06,YBBU,1,13:08:10
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:08:33,YBBU,1,13:09:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:08:51,SHMY,4,13:14:05
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:14:00,YBBU,1,N
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,13:09:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,4,13:10:11
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,13:10:26
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:12:00,YBBU,2,13:13:02
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,OHTH,2,13:13:02
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:21:00,YBBU,2,13:22:00
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:21:06,MGSQ,1,13:23:06
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,DSSQ,1,13:38:00
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:41:40,YBBU,1,13:44:18
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:43:00,FTBU,1,13:45:01
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,13:46:44
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:48:00,YBBU,1,13:48:21
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:48:00,YBBU,1,13:48:37
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:50:00,WCBA,1,13:52:18
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:50:30,FTBU,1,13:51:43
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:54:20,WCBA,1,13:56:10
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,13:57:40,YBBU,1,13:58:19
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:06:44,OHTH,1,14:10:15
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:07:00,YBBU,1,14:07:25
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:09:00,OHTH,1,14:10:00
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:11:50,YBBU,1,14:16:20
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:13:14,BUsp.,2,14:13:20
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:26:54,YBBU,1,14:30:48
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:27:11,YBBU,1,14:29:48
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:28:00,MGSQ,1,14:29:48
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:31:05,YBBU,1,14:31:30
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:31:08,YBBU,3,14:32:20
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:35:20,SHMY,2,14:35:43
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,14:37:06,YBBU,2,14:38:36
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:06:00,YBBU,1,15:09:19
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,WCBA,1,15:21:00
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:20:58,YBBU,1,15:23:18
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:24:00,MWTH,1,15:24:20
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:36:03,YBBU,2,15:36:26
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:36:28,YBBU,1,15:37:05
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:36:47,YBBU,2,15:38:00
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:38:26,YBBU,1,15:39:32
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:39:57,YBBU,2,15:40:10
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:39:57,YBBU,3,15:40:16
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:40:57,YBBU,1,15:42:31
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:41:48,YBBU,1,15:42:31
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:44:18,YBBU,3,15:45:46
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:44:18,WCBA,1,15:44:43
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:46:00,YBBU,1,15:46:10
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:46:00,YBBU,1,15:46:19
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,FTBU,2,15:48:50
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:51:16,MGSQ,1,N
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:33:00,YBBU,1,15:33:33
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:33:00,YBBU,1,15:33:43
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:33:00,YBBU,1,15:54:11
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,15:33:00,YBBU,1,15:54:48
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,16:29:30
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,16:31:14
02-04-18,PEMA29,1,10.399603,76.873641,772.517456,Persea macrantha,30,19,144,N,12:30:00,16:34:00,N,YBBU,1,16:32:41
03-04-18,PEMA30,0.928,10.372005,76.993589,1367.172119,Persea macrantha,40,17,143,N,13:15:00,17:25:00,13:31:00,YBBU,1,13:31:20
03-04-18,PEMA30,0.928,10.372005,76.993589,1367.172119,Persea macrantha,40,17,143,N,13:15:00,17:25:00,13:31:00,YBBU,1,13:31:50
03-04-18,PEMA30,0.928,10.372005,76.993589,1367.172119,Persea macrantha,40,17,143,N,13:15:00,17:25:00,13:31:00,YBBU,1,13:31:55
03-04-18,PEMA30,0.928,10.372005,76.993589,1367.172119,Persea macrantha,40,17,143,N,13:15:00,17:25:00,13:31:00,YBBU,1,13:31:56
03-04-18,PEMA30,0.928,10.372005,76.993589,1367.172119,Persea macrantha,40,17,143,N,13:15:00,17:25:00,13:34:00,STBU,1,13:37:31
03-04-18,PEMA30,0.928,10.372005,76.993589,1367.172119,Persea macrantha,40,17,143,N,13:15:00,17:25:00,13:35:00,STBU,1,13:48:00
03-04-18,PEMA30,0.928,10.372005,76.993589,1367.172119,Persea macrantha,40,17,143,N,13:15:00,17:25:00,N,STBU,1,13:48:00
