date,tree_code,tree_sp,sample_type,st_time,species,State,S,P,D,Prd,Reg,end_time
03-02-18,PEMA02,Persea macrantha,scan,14:09:45,SHMY,P,N,N,N,N,N,14:09:45
03-02-18,PEMA02,Persea macrantha,scan,14:10:45,SHMY,P,N,N,N,N,N,14:10:45
03-02-18,PEMA02,Persea macrantha,scan,14:11:45,SHMY,P,N,N,N,N,N,14:11:45
03-02-18,PEMA02,Persea macrantha,focal,14:38:39,SHMY,F,1,2,0,0,0,14:39:39
03-02-18,PEMA02,Persea macrantha,focal,14:43:00,SHMY,F,1,9,0,0,0,14:47:00
03-02-18,PEMA02,Persea macrantha,scan,14:44:00,SHMY,F,N,N,N,N,N,14:44:00
03-02-18,PEMA02,Persea macrantha,scan,14:45:00,SHMY,F,N,N,N,N,N,14:45:00
03-02-18,PEMA02,Persea macrantha,scan,14:46:00,SHMY,F,N,N,N,N,N,14:46:00
03-02-18,PEMA02,Persea macrantha,focal,14:50:06,SHMY,P,0,0,0,0,0,14:53:24
03-02-18,PEMA02,Persea macrantha,scan,14:51:56,SHMY,P,N,N,N,N,N,14:51:56
03-02-18,PEMA02,Persea macrantha,scan,14:52:56,SHMY,C,N,N,N,N,N,14:52:56
03-02-18,PEMA02,Persea macrantha,focal,14:50:06,SHMY,F,1,4,0,0,0,14:53:24
03-02-18,PEMA02,Persea macrantha,scan,14:51:06,SHMY,F,N,N,N,N,N,14:51:06
03-02-18,PEMA02,Persea macrantha,scan,14:52:06,SHMY,F,N,N,N,N,N,14:52:06
03-02-18,PEMA02,Persea macrantha,scan,14:53:06,SHMY,C,N,N,N,N,N,14:53:06
03-02-18,PEMA02,Persea macrantha,focal,16:34:55,SHMY,F,2,0,0,0,0,16:37:54
03-02-18,PEMA02,Persea macrantha,scan,16:35:55,SHMY,F,N,N,N,N,N,16:35:55
03-02-18,PEMA02,Persea macrantha,scan,16:36:55,SHMY,P,N,N,N,N,N,16:36:55
03-02-18,PEMA02,Persea macrantha,focal,16:38:38,SHMY,F,0,0,0,0,0,16:39:00
03-02-18,PEMA02,Persea macrantha,focal,16:49:00,MGHO,F,1,0,0,0,0,16:51:00
03-02-18,PEMA02,Persea macrantha,scan,16:50:00,MGHO,F,N,N,N,N,N,16:50:00
03-02-18,PEMA02,Persea macrantha,focal,16:51:00,SHMY,F,1,0,0,0,0,16:51:30
03-02-18,PEMA02,Persea macrantha,focal,16:53:20,WCBA,F,0,0,0,0,0,16:54:00
08-02-18,CAST23,Canarium strictum,focal,8:55:55,MIPI,F,0,10,0,0,0,9:02:13
08-02-18,CAST23,Canarium strictum,scan,8:56:55,MIPI,F,N,N,N,N,N,8:56:55
08-02-18,CAST23,Canarium strictum,scan,8:57:55,MIPI,F,N,N,N,N,N,8:57:55
08-02-18,CAST23,Canarium strictum,scan,8:58:55,MIPI,F,N,N,N,N,N,8:58:55
08-02-18,CAST23,Canarium strictum,scan,8:59:55,MIPI,F,N,N,N,N,N,8:59:55
08-02-18,CAST23,Canarium strictum,scan,9:00:55,MIPI,F,N,N,N,N,N,9:00:55
08-02-18,CAST23,Canarium strictum,scan,9:01:55,MIPI,F,N,N,N,N,N,9:01:55
08-02-18,CAST23,Canarium strictum,focal,9:04:52,MIPI,F,2,9,0,0,0,9:06:40
08-02-18,CAST23,Canarium strictum,scan,9:05:52,MIPI,F,N,N,N,N,N,9:05:52
22-02-18,PEMA_ad_lib,Persea macrantha,focal,8:58:20,MGSQ,F,0,0,0,9,0,9:04:30
22-02-18,PEMA_ad_lib,Persea macrantha,scan,8:59:20,MGSQ,F,N,N,N,N,N,8:59:20
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:00:20,MGSQ,F,N,N,N,N,N,9:00:20
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:01:20,MGSQ,F,N,N,N,N,N,9:01:20
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:02:20,MGSQ,F,N,N,N,N,N,9:02:20
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:03:20,MGSQ,F,N,N,N,N,N,9:03:20
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:04:20,MGSQ,F,N,N,N,N,N,9:04:20
22-02-18,PEMA_ad_lib,Persea macrantha,focal,9:08:00,MGSQ,F,0,0,4,9,0,9:11:40
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:09:00,MGSQ,F,N,N,N,N,N,9:09:00
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:10:00,MGSQ,F,N,N,N,N,N,9:10:00
22-02-18,PEMA_ad_lib,Persea macrantha,scan,9:11:00,MGSQ,F,N,N,N,N,N,9:11:00
27-02-18,PEMA03,Persea macrantha,focal,14:56:41,MGSQ,F,0,0,0,8,0,15:07:23
27-02-18,PEMA03,Persea macrantha,scan,14:57:41,MGSQ,F,N,N,N,N,N,14:57:41
27-02-18,PEMA03,Persea macrantha,scan,14:58:41,MGSQ,F,N,N,N,N,N,14:58:41
27-02-18,PEMA03,Persea macrantha,scan,14:59:41,MGSQ,F,N,N,N,N,N,14:59:41
27-02-18,PEMA03,Persea macrantha,scan,15:00:41,MGSQ,F,N,N,N,N,N,15:00:41
27-02-18,PEMA03,Persea macrantha,scan,15:01:41,MGSQ,F,N,N,N,N,N,15:01:41
27-02-18,PEMA03,Persea macrantha,scan,15:02:41,MGSQ,F,N,N,N,N,N,15:02:41
27-02-18,PEMA03,Persea macrantha,scan,15:03:41,MGSQ,F,N,N,N,N,N,15:03:41
27-02-18,PEMA03,Persea macrantha,scan,15:04:41,MGSQ,F,N,N,N,N,N,15:04:41
27-02-18,PEMA03,Persea macrantha,scan,15:05:41,MGSQ,F,N,N,N,N,N,15:05:41
27-02-18,PEMA03,Persea macrantha,scan,15:06:41,MGSQ,F,N,N,N,N,N,15:06:41
27-02-18,PEMA03,Persea macrantha,focal,15:07:50,MGSQ,F,0,0,4,19,0,15:29:00
27-02-18,PEMA03,Persea macrantha,scan,15:08:50,MGSQ,F,N,N,N,N,N,15:08:50
27-02-18,PEMA03,Persea macrantha,scan,15:09:50,MGSQ,F,N,N,N,N,N,15:09:50
27-02-18,PEMA03,Persea macrantha,scan,15:10:50,MGSQ,F,N,N,N,N,N,15:10:50
27-02-18,PEMA03,Persea macrantha,scan,15:11:50,MGSQ,F,N,N,N,N,N,15:11:50
27-02-18,PEMA03,Persea macrantha,scan,15:12:50,MGSQ,F,N,N,N,N,N,15:12:50
27-02-18,PEMA03,Persea macrantha,scan,15:13:50,MGSQ,F,N,N,N,N,N,15:13:50
27-02-18,PEMA03,Persea macrantha,scan,15:14:50,MGSQ,F,N,N,N,N,N,15:14:50
27-02-18,PEMA03,Persea macrantha,scan,15:15:50,MGSQ,F,N,N,N,N,N,15:15:50
27-02-18,PEMA03,Persea macrantha,scan,15:16:50,MGSQ,F,N,N,N,N,N,15:16:50
27-02-18,PEMA03,Persea macrantha,scan,15:17:50,MGSQ,F,N,N,N,N,N,15:17:50
27-02-18,PEMA03,Persea macrantha,scan,15:18:50,MGSQ,F,N,N,N,N,N,15:18:50
27-02-18,PEMA03,Persea macrantha,scan,15:19:50,MGSQ,F,N,N,N,N,N,15:19:50
27-02-18,PEMA03,Persea macrantha,scan,15:20:50,MGSQ,F,N,N,N,N,N,15:20:50
27-02-18,PEMA03,Persea macrantha,scan,15:21:50,MGSQ,F,N,N,N,N,N,15:21:50
27-02-18,PEMA03,Persea macrantha,scan,15:22:50,MGSQ,F,N,N,N,N,N,15:22:50
27-02-18,PEMA03,Persea macrantha,scan,15:23:50,MGSQ,F,N,N,N,N,N,15:23:50
27-02-18,PEMA03,Persea macrantha,scan,15:24:50,MGSQ,F,N,N,N,N,N,15:24:50
27-02-18,PEMA03,Persea macrantha,scan,15:25:50,MGSQ,F,N,N,N,N,N,15:25:50
27-02-18,PEMA03,Persea macrantha,scan,15:26:50,MGSQ,F,N,N,N,N,N,15:26:50
27-02-18,PEMA03,Persea macrantha,scan,15:27:50,MGSQ,F,N,N,N,N,N,15:27:50
27-02-18,PEMA03,Persea macrantha,scan,15:28:50,MGSQ,F,N,N,N,N,N,15:28:50
27-02-18,PEMA03,Persea macrantha,focal,15:29:58,MGSQ,F,0,0,2,5,0,15:38:00
27-02-18,PEMA03,Persea macrantha,scan,15:30:58,MGSQ,F,N,N,N,N,N,15:30:58
27-02-18,PEMA03,Persea macrantha,scan,15:31:58,MGSQ,F,N,N,N,N,N,15:31:58
27-02-18,PEMA03,Persea macrantha,scan,15:32:58,MGSQ,F,N,N,N,N,N,15:32:58
27-02-18,PEMA03,Persea macrantha,scan,15:33:58,MGSQ,F,N,N,N,N,N,15:33:58
27-02-18,PEMA03,Persea macrantha,scan,15:34:58,MGSQ,F,N,N,N,N,N,15:34:58
27-02-18,PEMA03,Persea macrantha,scan,15:35:58,MGSQ,F,N,N,N,N,N,15:35:58
27-02-18,PEMA03,Persea macrantha,scan,15:36:58,MGSQ,F,N,N,N,N,N,15:36:58
27-02-18,PEMA03,Persea macrantha,scan,15:37:58,MGSQ,F,N,N,N,N,N,15:37:58
27-02-18,PEMA03,Persea macrantha,focal,15:38:40,MGSQ,F,0,0,7,25,0,16:02:17
27-02-18,PEMA03,Persea macrantha,scan,15:38:40,MGSQ,F,N,N,N,N,N,15:38:40
27-02-18,PEMA03,Persea macrantha,scan,15:39:40,MGSQ,F,N,N,N,N,N,15:39:40
27-02-18,PEMA03,Persea macrantha,scan,15:40:40,MGSQ,F,N,N,N,N,N,15:40:40
27-02-18,PEMA03,Persea macrantha,scan,15:41:40,MGSQ,F,N,N,N,N,N,15:41:40
27-02-18,PEMA03,Persea macrantha,scan,15:42:40,MGSQ,F,N,N,N,N,N,15:42:40
27-02-18,PEMA03,Persea macrantha,scan,15:43:40,MGSQ,F,N,N,N,N,N,15:43:40
27-02-18,PEMA03,Persea macrantha,scan,15:44:40,MGSQ,F,N,N,N,N,N,15:44:40
27-02-18,PEMA03,Persea macrantha,scan,15:45:40,MGSQ,F,N,N,N,N,N,15:45:40
27-02-18,PEMA03,Persea macrantha,scan,15:46:40,MGSQ,F,N,N,N,N,N,15:46:40
27-02-18,PEMA03,Persea macrantha,scan,15:47:40,MGSQ,F,N,N,N,N,N,15:47:40
27-02-18,PEMA03,Persea macrantha,scan,15:48:40,MGSQ,F,N,N,N,N,N,15:48:40
27-02-18,PEMA03,Persea macrantha,scan,15:49:40,MGSQ,F,N,N,N,N,N,15:49:40
27-02-18,PEMA03,Persea macrantha,scan,15:50:40,MGSQ,F,N,N,N,N,N,15:50:40
27-02-18,PEMA03,Persea macrantha,scan,15:51:40,MGSQ,F,N,N,N,N,N,15:51:40
27-02-18,PEMA03,Persea macrantha,scan,15:52:40,MGSQ,F,N,N,N,N,N,15:52:40
27-02-18,PEMA03,Persea macrantha,scan,15:53:40,MGSQ,F,N,N,N,N,N,15:53:40
27-02-18,PEMA03,Persea macrantha,scan,15:54:40,MGSQ,F,N,N,N,N,N,15:54:40
27-02-18,PEMA03,Persea macrantha,scan,15:55:40,MGSQ,F,N,N,N,N,N,15:55:40
27-02-18,PEMA03,Persea macrantha,scan,15:56:40,MGSQ,F,N,N,N,N,N,15:56:40
27-02-18,PEMA03,Persea macrantha,scan,15:57:40,MGSQ,F,N,N,N,N,N,15:57:40
27-02-18,PEMA03,Persea macrantha,scan,15:58:40,MGSQ,F,N,N,N,N,N,15:58:40
27-02-18,PEMA03,Persea macrantha,scan,15:59:40,MGSQ,F,N,N,N,N,N,15:59:40
27-02-18,PEMA03,Persea macrantha,scan,16:00:40,MGSQ,F,N,N,N,N,N,16:00:40
27-02-18,PEMA03,Persea macrantha,scan,16:01:40,MGSQ,F,N,N,N,N,N,16:01:40
27-02-18,PEMA03,Persea macrantha,focal,16:11:11,MGSQ,F,0,0,13,7,0,16:13:15
27-02-18,PEMA03,Persea macrantha,scan,16:12:11,MGSQ,F,N,N,N,N,N,16:12:11
27-02-18,PEMA03,Persea macrantha,scan,16:13:11,MGSQ,F,N,N,N,N,N,16:13:11
01-03-18,CAST30,Canarium strictum,focal,13:19:00,LTMA,P,0,0,0,0,0,13:44:00
01-03-18,CAST30,Canarium strictum,scan,13:20:00,LTMA,P,N,N,N,N,N,13:20:00
01-03-18,CAST30,Canarium strictum,scan,13:21:00,LTMA,P,N,N,N,N,N,13:21:00
01-03-18,CAST30,Canarium strictum,scan,13:22:00,LTMA,P,N,N,N,N,N,13:22:00
01-03-18,CAST30,Canarium strictum,scan,13:23:00,LTMA,P,N,N,N,N,N,13:23:00
01-03-18,CAST30,Canarium strictum,scan,13:24:00,LTMA,P,N,N,N,N,N,13:24:00
01-03-18,CAST30,Canarium strictum,scan,13:25:00,LTMA,P,N,N,N,N,N,13:25:00
01-03-18,CAST30,Canarium strictum,scan,13:26:00,LTMA,P,N,N,N,N,N,13:26:00
01-03-18,CAST30,Canarium strictum,scan,13:27:00,LTMA,P,N,N,N,N,N,13:27:00
01-03-18,CAST30,Canarium strictum,scan,13:28:00,LTMA,P,N,N,N,N,N,13:28:00
01-03-18,CAST30,Canarium strictum,scan,13:29:00,LTMA,P,N,N,N,N,N,13:29:00
01-03-18,CAST30,Canarium strictum,scan,13:30:00,LTMA,P,N,N,N,N,N,13:30:00
01-03-18,CAST30,Canarium strictum,scan,13:31:00,LTMA,C,N,N,N,N,N,13:31:00
01-03-18,CAST30,Canarium strictum,scan,13:32:00,LTMA,P,N,N,N,N,N,13:32:00
01-03-18,CAST30,Canarium strictum,scan,13:33:00,LTMA,C,N,N,N,N,N,13:33:00
01-03-18,CAST30,Canarium strictum,scan,13:34:00,LTMA,P,N,N,N,N,N,13:34:00
01-03-18,CAST30,Canarium strictum,scan,13:35:00,LTMA,C,N,N,N,N,N,13:35:00
01-03-18,CAST30,Canarium strictum,scan,13:36:00,LTMA,P,N,N,N,N,N,13:36:00
01-03-18,CAST30,Canarium strictum,scan,13:37:00,LTMA,P,N,N,N,N,N,13:37:00
01-03-18,CAST30,Canarium strictum,scan,13:38:00,LTMA,P,N,N,N,N,N,13:38:00
01-03-18,CAST30,Canarium strictum,scan,13:39:00,LTMA,P,N,N,N,N,N,13:39:00
01-03-18,CAST30,Canarium strictum,scan,13:40:00,LTMA,P,N,N,N,N,N,13:40:00
01-03-18,CAST30,Canarium strictum,scan,13:41:00,LTMA,P,N,N,N,N,N,13:41:00
01-03-18,CAST30,Canarium strictum,scan,13:42:00,LTMA,P,N,N,N,N,N,13:42:00
01-03-18,CAST30,Canarium strictum,scan,13:43:00,LTMA,P,N,N,N,N,N,13:43:00
08-03-18,PEMA04,Persea macrantha,focal,14:52:00,SHMY,F,0,0,0,0,0,14:53:00
08-03-18,PEMA04,Persea macrantha,focal,14:53:00,SHMY,F,0,0,0,0,0,14:53:30
08-03-18,PEMA04,Persea macrantha,focal,14:56:00,SHMY,P,0,0,0,0,0,15:12:00
08-03-18,PEMA04,Persea macrantha,scan,14:57:00,SHMY,P,N,N,N,N,N,14:57:00
08-03-18,PEMA04,Persea macrantha,scan,14:58:00,SHMY,P,N,N,N,N,N,14:58:00
08-03-18,PEMA04,Persea macrantha,scan,14:59:00,SHMY,P,N,N,N,N,N,14:59:00
08-03-18,PEMA04,Persea macrantha,scan,15:00:00,SHMY,P,N,N,N,N,N,15:00:00
08-03-18,PEMA04,Persea macrantha,scan,15:01:00,SHMY,P,N,N,N,N,N,15:01:00
08-03-18,PEMA04,Persea macrantha,scan,15:02:00,SHMY,P,N,N,N,N,N,15:02:00
08-03-18,PEMA04,Persea macrantha,scan,15:03:00,SHMY,P,N,N,N,N,N,15:03:00
08-03-18,PEMA04,Persea macrantha,scan,15:04:00,SHMY,P,N,N,N,N,N,15:04:00
08-03-18,PEMA04,Persea macrantha,scan,15:05:00,SHMY,P,N,N,N,N,N,15:05:00
08-03-18,PEMA04,Persea macrantha,scan,15:06:00,SHMY,P,N,N,N,N,N,15:06:00
08-03-18,PEMA04,Persea macrantha,scan,15:07:00,SHMY,P,N,N,N,N,N,15:07:00
08-03-18,PEMA04,Persea macrantha,scan,15:08:00,SHMY,P,N,N,N,N,N,15:08:00
08-03-18,PEMA04,Persea macrantha,scan,15:09:00,SHMY,P,N,N,N,N,N,15:09:00
08-03-18,PEMA04,Persea macrantha,scan,15:10:00,SHMY,C,N,N,N,N,N,15:10:00
08-03-18,PEMA04,Persea macrantha,scan,15:11:00,SHMY,C,N,N,N,N,N,15:11:00
13-03-18,PEMA05,Persea macrantha,focal,11:38:53,SHMY,F,0,0,0,0,0,11:40:00
13-03-18,PEMA05,Persea macrantha,scan,11:39:53,SHMY,F,N,N,N,N,N,11:39:53
13-03-18,PEMA05,Persea macrantha,focal,11:44:20,SHMY,F,0,1,0,0,0,11:44:24
13-03-18,PEMA05,Persea macrantha,focal,11:48:31,SHMY,F,0,1,0,0,0,11:50:55
13-03-18,PEMA05,Persea macrantha,scan,11:49:31,SHMY,C,N,N,N,N,N,11:49:31
13-03-18,PEMA05,Persea macrantha,scan,11:50:31,SHMY,P,N,N,N,N,N,11:50:31
13-03-18,PEMA05,Persea macrantha,focal,11:51:39,WCBA,P,0,0,0,0,0,11:52:38
13-03-18,PEMA05,Persea macrantha,focal,11:52:20,WCBA,P,0,3,0,0,0,11:55:14
13-03-18,PEMA05,Persea macrantha,scan,11:53:20,WCBA,C,N,N,N,N,N,11:53:20
13-03-18,PEMA05,Persea macrantha,scan,11:54:20,WCBA,F,N,N,N,N,N,11:54:20
13-03-18,PEMA05,Persea macrantha,focal,12:02:28,SHMY,F,2,0,0,0,0,12:04:22
13-03-18,PEMA05,Persea macrantha,scan,12:03:28,SHMY,F,N,N,N,N,N,12:03:28
13-03-18,PEMA05,Persea macrantha,focal,13:38:00,WCBA,F,1,1,0,0,0,13:40:50
13-03-18,PEMA05,Persea macrantha,scan,13:39:00,WCBA,F,N,N,N,N,N,13:39:00
13-03-18,PEMA05,Persea macrantha,scan,13:40:00,WCBA,F,N,N,N,N,N,13:40:00
13-03-18,PEMA05,Persea macrantha,focal,13:52:40,WCBA,F,1,0,0,0,0,13:52:41
13-03-18,PEMA05,Persea macrantha,focal,14:07:40,WCBA,F,1,0,0,0,0,14:07:45
13-03-18,PEMA05,Persea macrantha,focal,14:09:22,WCBA,P,0,0,0,0,0,14:12:45
13-03-18,PEMA05,Persea macrantha,scan,14:10:22,WCBA,P,N,N,N,N,N,14:10:22
13-03-18,PEMA05,Persea macrantha,scan,14:11:22,WCBA,P,N,N,N,N,N,14:11:22
13-03-18,PEMA05,Persea macrantha,scan,14:12:22,WCBA,P,N,N,N,N,N,14:12:22
13-03-18,PEMA05,Persea macrantha,focal,14:23:00,WCBA,F,1,0,0,0,0,14:23:26
13-03-18,PEMA05,Persea macrantha,focal,15:54:00,WCBA,F,1,0,0,0,0,15:55:00
13-03-18,PEMA05,Persea macrantha,focal,16:03:30,RWBU,F,1,0,0,0,0,16:04:00
13-03-18,PEMA05,Persea macrantha,focal,16:20:00,SHMY,F,0,2,0,0,0,16:21:10
13-03-18,PEMA05,Persea macrantha,scan,16:21:00,SHMY,F,N,N,N,N,N,16:21:00
13-03-18,PEMA05,Persea macrantha,focal,16:33:00,WCBA,F,1,0,0,0,0,16:35:48
13-03-18,PEMA05,Persea macrantha,scan,16:34:00,WCBA,F,N,N,N,N,N,16:34:00
13-03-18,PEMA05,Persea macrantha,scan,16:35:00,WCBA,F,N,N,N,N,N,16:35:00
14-03-18,PEMA06,Persea macrantha,focal,7:33:36,WCBA,F,0,0,0,0,0,7:35:17
14-03-18,PEMA06,Persea macrantha,scan,7:34:36,WCBA,F,N,N,N,N,N,7:34:36
14-03-18,PEMA06,Persea macrantha,focal,7:36:20,RWBU,F,0,0,0,0,0,7:37:00
14-03-18,PEMA06,Persea macrantha,focal,7:34:20,WCBA,F,0,2,1,0,0,7:41:00
14-03-18,PEMA06,Persea macrantha,scan,7:35:20,WCBA,F,N,N,N,N,N,7:35:20
14-03-18,PEMA06,Persea macrantha,scan,7:36:20,WCBA,F,N,N,N,N,N,7:36:20
14-03-18,PEMA06,Persea macrantha,scan,7:37:20,WCBA,F,N,N,N,N,N,7:37:20
14-03-18,PEMA06,Persea macrantha,scan,7:38:20,WCBA,F,N,N,N,N,N,7:38:20
14-03-18,PEMA06,Persea macrantha,scan,7:39:20,WCBA,F,N,N,N,N,N,7:39:20
14-03-18,PEMA06,Persea macrantha,scan,7:40:20,WCBA,F,N,N,N,N,N,7:40:20
14-03-18,PEMA06,Persea macrantha,focal,7:52:00,WCBA,F,1,0,0,0,0,7:52:30
14-03-18,PEMA06,Persea macrantha,focal,8:15:01,WCBA,F,1,0,0,0,0,8:17:09
14-03-18,PEMA06,Persea macrantha,scan,8:16:01,WCBA,F,N,N,N,N,N,8:16:01
14-03-18,PEMA06,Persea macrantha,scan,8:17:01,WCBA,F,N,N,N,N,N,8:17:01
14-03-18,PEMA06,Persea macrantha,focal,8:15:00,WCBA,F,1,0,0,0,0,8:18:35
14-03-18,PEMA06,Persea macrantha,scan,8:16:00,WCBA,F,N,N,N,N,N,8:16:00
14-03-18,PEMA06,Persea macrantha,scan,8:17:00,WCBA,F,N,N,N,N,N,8:17:00
14-03-18,PEMA06,Persea macrantha,scan,8:18:00,WCBA,F,N,N,N,N,N,8:18:00
14-03-18,PEMA06,Persea macrantha,focal,8:37:40,WCBA,F,0,1,0,0,0,8:41:57
14-03-18,PEMA06,Persea macrantha,scan,8:38:40,WCBA,F,N,N,N,N,N,8:38:40
14-03-18,PEMA06,Persea macrantha,scan,8:39:40,WCBA,F,N,N,N,N,N,8:39:40
14-03-18,PEMA06,Persea macrantha,scan,8:40:40,WCBA,F,N,N,N,N,N,8:40:40
14-03-18,PEMA06,Persea macrantha,focal,8:42:00,WCBA,F,1,0,0,0,0,8:42:35
14-03-18,PEMA06,Persea macrantha,focal,9:11:07,WCBA,F,0,2,0,0,0,9:12:13
14-03-18,PEMA06,Persea macrantha,scan,9:12:00,WCBA,F,N,N,N,N,N,9:12:00
14-03-18,PEMA06,Persea macrantha,focal,9:14:58,WCBA,F,1,1,1,0,0,9:16:26
14-03-18,PEMA06,Persea macrantha,scan,9:15:58,WCBA,F,N,N,N,N,N,9:15:58
14-03-18,PEMA06,Persea macrantha,focal,9:19:00,WCBA,F,1,0,0,0,0,9:21:00
14-03-18,PEMA06,Persea macrantha,scan,9:20:00,WCBA,F,N,N,N,N,N,9:20:00
14-03-18,PEMA06,Persea macrantha,focal,10:06:00,WCBA,F,0,0,0,0,0,10:07:00
14-03-18,PEMA06,Persea macrantha,focal,10:07:40,WCBA,Pr,0,0,0,0,0,10:12:09
14-03-18,PEMA06,Persea macrantha,scan,10:08:40,WCBA,P,N,N,N,N,N,10:08:40
14-03-18,PEMA06,Persea macrantha,scan,10:09:40,WCBA,C,N,N,N,N,N,10:09:40
14-03-18,PEMA06,Persea macrantha,scan,10:10:40,WCBA,P,N,N,N,N,N,10:10:40
14-03-18,PEMA06,Persea macrantha,scan,10:11:40,WCBA,Pr,N,N,N,N,N,10:11:40
14-03-18,PEMA06,Persea macrantha,focal,10:58:00,WCBA,F,0,0,0,0,0,11:00:20
14-03-18,PEMA06,Persea macrantha,scan,10:59:00,WCBA,F,N,N,N,N,N,10:59:00
14-03-18,PEMA06,Persea macrantha,scan,11:00:00,WCBA,F,N,N,N,N,N,11:00:00
14-03-18,PEMA06,Persea macrantha,focal,11:04:22,WCBA,F,2,0,0,0,0,11:05:00
17-03-18,PEMA07,Persea macrantha,focal,8:05:00,WCBA,F,0,0,0,0,0,8:08:00
17-03-18,PEMA07,Persea macrantha,scan,8:06:00,WCBA,F,N,N,N,N,N,8:06:00
17-03-18,PEMA07,Persea macrantha,scan,8:07:00,WCBA,F,N,N,N,N,N,8:07:00
17-03-18,PEMA07,Persea macrantha,focal,9:54:00,WCBA,F,1,4,0,0,0,9:56:00
17-03-18,PEMA07,Persea macrantha,scan,9:55:00,WCBA,F,N,N,N,N,N,9:55:00
17-03-18,PEMA07,Persea macrantha,focal,11:07:05,WCBA,F,0,0,0,0,0,11:09:17
17-03-18,PEMA07,Persea macrantha,scan,11:08:05,WCBA,F,N,N,N,N,N,11:08:05
17-03-18,PEMA07,Persea macrantha,scan,11:09:05,WCBA,F,N,N,N,N,N,11:09:05
17-03-18,PEMA07,Persea macrantha,focal,12:07:00,WCBA,P,1,0,0,0,0,12:29:16
17-03-18,PEMA07,Persea macrantha,scan,12:08:00,WCBA,P,N,N,N,N,N,12:08:00
17-03-18,PEMA07,Persea macrantha,scan,12:09:00,WCBA,P,N,N,N,N,N,12:09:00
17-03-18,PEMA07,Persea macrantha,scan,12:10:00,WCBA,P,N,N,N,N,N,12:10:00
17-03-18,PEMA07,Persea macrantha,scan,12:11:00,WCBA,C,N,N,N,N,N,12:11:00
17-03-18,PEMA07,Persea macrantha,scan,12:12:00,WCBA,P,N,N,N,N,N,12:12:00
17-03-18,PEMA07,Persea macrantha,scan,12:13:00,WCBA,P,N,N,N,N,N,12:13:00
17-03-18,PEMA07,Persea macrantha,scan,12:14:00,WCBA,P,N,N,N,N,N,12:14:00
17-03-18,PEMA07,Persea macrantha,scan,12:15:00,WCBA,P,N,N,N,N,N,12:15:00
17-03-18,PEMA07,Persea macrantha,scan,12:16:00,WCBA,P,N,N,N,N,N,12:16:00
17-03-18,PEMA07,Persea macrantha,scan,12:17:00,WCBA,P,N,N,N,N,N,12:17:00
17-03-18,PEMA07,Persea macrantha,scan,12:18:00,WCBA,P,N,N,N,N,N,12:18:00
17-03-18,PEMA07,Persea macrantha,scan,12:19:00,WCBA,F,N,N,N,N,N,12:19:00
17-03-18,PEMA07,Persea macrantha,scan,12:20:00,WCBA,F,N,N,N,N,N,12:20:00
17-03-18,PEMA07,Persea macrantha,scan,12:21:00,WCBA,F,N,N,N,N,N,12:21:00
17-03-18,PEMA07,Persea macrantha,scan,12:22:00,WCBA,P,N,N,N,N,N,12:22:00
17-03-18,PEMA07,Persea macrantha,scan,12:23:00,WCBA,P,N,N,N,N,N,12:23:00
17-03-18,PEMA07,Persea macrantha,scan,12:24:00,WCBA,P,N,N,N,N,N,12:24:00
17-03-18,PEMA07,Persea macrantha,scan,12:25:00,WCBA,P,N,N,N,N,N,12:25:00
17-03-18,PEMA07,Persea macrantha,scan,12:26:00,WCBA,P,N,N,N,N,N,12:26:00
17-03-18,PEMA07,Persea macrantha,scan,12:27:00,WCBA,P,N,N,N,N,N,12:27:00
17-03-18,PEMA07,Persea macrantha,scan,12:28:00,WCBA,P,N,N,N,N,N,12:28:00
17-03-18,PEMA07,Persea macrantha,focal,8:18:00,WCBA,F,0,0,1,0,0,8:18:53
17-03-18,PEMA07,Persea macrantha,scan,11:12:00,WCBA,F,N,N,N,N,N,11:12:00
17-03-18,PEMA07,Persea macrantha,focal,11:16:00,WCBA,F,1,0,0,0,0,11:18:38
17-03-18,PEMA07,Persea macrantha,scan,11:17:00,WCBA,F,N,N,N,N,N,11:17:00
17-03-18,PEMA07,Persea macrantha,scan,11:18:00,WCBA,P,N,N,N,N,N,11:18:00
17-03-18,PEMA07,Persea macrantha,focal,11:19:00,WCBA,P,0,0,0,0,0,11:20:00
18-03-18,PEMA08,Persea macrantha,focal,6:48:59,MGHO,F,0,0,1,0,0,6:49:56
18-03-18,PEMA08,Persea macrantha,focal,7:08:56,WCBA,F,1,0,0,0,0,7:09:56
18-03-18,PEMA08,Persea macrantha,focal,7:45:00,MGHO,F,1,0,2,0,0,7:47:00
18-03-18,PEMA08,Persea macrantha,scan,7:46:00,MGHO,F,N,N,N,N,N,7:46:00
18-03-18,PEMA08,Persea macrantha,focal,7:49:01,MGHO,Pr,1,0,2,0,0,7:51:00
18-03-18,PEMA08,Persea macrantha,scan,7:50:01,MGHO,F,N,N,N,N,N,7:50:01
