id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventID	eventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:82	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:82	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Papilio buddha	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio buddha	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Malabar banded Peacock
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:83	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:83	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Papilio paris	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio paris	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Paris Peacock
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:84	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:84	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Leptosia nina	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Leptosia nina	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Leptosia	Psyche
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:85	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:85	Niranjana C.	https://orcid.org/0009-0004-0515-3468	5	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Papilio helenus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio helenus	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Red Helen
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:86	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:86	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Appias indra	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Appias indra	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Appias	Sahyadri Plain Puffin
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:87	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:87	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Orsotriaena medus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Orsotriaena medus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Orsotriaena	Smooth-eyed Bushbrown
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:88	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:88	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Graphium agamemnon	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Graphium agamemnon	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Graphium	Tailed Jay
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:89	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:89	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Cirrochroa thais	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Cirrochroa thais	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Cirrochroa	Tamil Yeoman
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:90	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:90	Niranjana C.	https://orcid.org/0009-0004-0515-3468	43	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Zizula hylax	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Zizula hylax	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Zizula	Tiny Grass Blue
urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:91	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal:91	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Kalyanapanthal	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Kalyanapanthal	10.315636	76.869571	WGS84	200	Ypthima ceylonica	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ypthima ceylonica	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ypthima	White Fourring
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:92	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:92	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Papilio polymnestor	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio polymnestor	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Blue Mormon
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:93	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:93	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Ampitta dioscorides	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ampittia dioscorides	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ampittia	Bush Hopper
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:94	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:94	Niranjana C.	https://orcid.org/0009-0004-0515-3468	6	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Neptis jumbah	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Neptis jumbah	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Neptis	Chestnut-streaked Sailer
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:95	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:95	Niranjana C.	https://orcid.org/0009-0004-0515-3468	27	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Junonia iphita	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Junonia iphita	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Junonia	Chocolate Pansy
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:96	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:96	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Parthenos sylvia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Kallima sylvia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Kallima	Clipper
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:97	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:97	Niranjana C.	https://orcid.org/0009-0004-0515-3468	5	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Jamides celeno	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Jamides celeno	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Jamides	Common Cerulean
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:98	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:98	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Euploea core	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Euploea core	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euploea	Common Crow
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:99	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:99	Niranjana C.	https://orcid.org/0009-0004-0515-3468	35	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Ypthima huebneri	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ypthima huebneri	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ypthima	Common Fourring
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:100	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:100	Niranjana C.	https://orcid.org/0009-0004-0515-3468	7	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Graphium doson	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Graphium doson	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Graphium	Common Jay
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:101	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:101	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Delias eucharis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Delias eucharis	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Delias	Common Jezebel
urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:102	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar:102	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Murugali_Sholayar	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Murugali_Sholayar	10.29305	76.85722	WGS84	200	Pantoporia hordonia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Pantoporia hordonia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pantoporia	Common Lascar
