ec5_uuid,created_at,uploaded_at,recordedBy,title,lat_gps,long_gps,accuracy_gps,UTM_Northing_gps,UTM_Easting_gps,UTM_Zone_gps,eventDate,verbatimEventDate,eventTime,vernacularName,individualCount,occurrenceRemarks,habitat,photo,eventRemarks
d48cfb59-f2b2-4427-8d6c-0fa67110fd66,2024-05-14T03:13:59.000Z,2024-05-17T03:27:48.000Z,Divya Mudappa,14/05/2024 Barking Deer Sighting,10.349053,76.93446,12,1144647,711815,43P,2024-05-14,14/05/2024,08:42,Barking Deer,1,Sighting,Coffee plantation,NA,Female going into fragment.
c4c18422-1861-49cf-b782-e9de90954d22,2024-05-14T01:51:17.000Z,2024-05-17T03:27:46.000Z,Divya Mudappa,14/05/2024 Malabar Giant Squirrel Sighting,10.342871,76.933779,6,1143963,711745,43P,2024-05-14,14/05/2024,07:20,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,Selaliparai 2
39f2e334-0e18-4782-a109-8f8d84581408,2024-05-13T10:41:06.000Z,2024-05-16T08:05:22.000Z,Srinivasan Kasinathan,13/05/2024 Gaur Sighting,10.364674,76.979122,4,1146406,716697,43P,2024-05-13,13/05/2024,16:10,Gaur,7,Sighting,Tea Plantation,NA,NA
025e105c-2ed5-45d0-89f3-23434453b3b4,2024-05-13T04:51:13.000Z,2024-05-16T08:05:13.000Z,Srinivasan Kasinathan,13/05/2024 Gaur Sighting,10.351402,76.99798,4,1144950,718772,43P,2024-05-13,13/05/2024,10:21,Gaur,1,Sighting,Tea Plantation,NA,NA
f77743cd-81ca-42e8-9953-960512e043ad,2024-05-13T04:48:11.000Z,2024-05-16T08:05:08.000Z,Srinivasan Kasinathan,13/05/2024 Nilgiri Langur Sighting,10.348986,76.996504,4,1144682,718612,43P,2024-05-13,13/05/2024,10:17,Nilgiri Langur,1,Sighting,Swamp or riverine,NA,NA
587d4f31-1d59-4678-a193-6436c0a78edd,2024-05-12T03:59:30.000Z,2024-05-16T08:04:57.000Z,Srinivasan Kasinathan,12/05/2024 Barking Deer Sign-vocalisation,10.357715,76.889862,9,1145576,706925,43P,2024-05-12,12/05/2024,09:29,Barking Deer,1,Sign-vocalisation,Rainforest,NA,NA
71019d54-ea95-4c4b-943a-3ae6e46252d9,2024-05-12T03:04:21.000Z,2024-05-16T08:04:48.000Z,Srinivasan Kasinathan,12/05/2024 Barking Deer Sighting,10.35639,76.894934,4,1145433,707481,43P,2024-05-12,12/05/2024,08:33,Barking Deer,1,Sighting,Coffee plantation,NA,NA
10ef4c1a-8859-473f-92d2-b8f5ceb3bc15,2024-05-12T02:23:21.000Z,2024-05-16T08:04:43.000Z,Srinivasan Kasinathan,12/05/2024 Gaur Sighting,10.356831,76.95259,4,1145520,713796,43P,2024-05-12,12/05/2024,07:53,Gaur,1,Sighting,Tea Plantation,NA,NA
ca13a7bc-1d1b-4c9d-b837-8a143d21fa93,2024-05-11T09:38:58.000Z,2024-05-16T08:04:38.000Z,Srinivasan Kasinathan,11/05/2024 Gaur Sighting,10.307483,76.836038,4,1139985,701061,43P,2024-05-11,11/05/2024,15:08,Gaur,8,Sighting,Rainforest fragment,NA,NA
d99cd286-7551-4d59-96f9-ec6b9e3dc4ee,2024-05-11T05:34:18.000Z,2024-05-17T03:27:43.000Z,Divya Mudappa,11/05/2024 Gaur Sighting,10.35788,76.941286,4,1145629,712557,43P,2024-05-11,11/05/2024,11:03,Gaur,4,Sighting,Coffee plantation,NA,Two female and two young resting
fc27c4ac-ef06-4d23-ac15-1d3785a4cb51,2024-05-11T04:46:29.000Z,2024-05-17T03:27:41.000Z,Divya Mudappa,11/05/2024 Small-clawed Otter Sighting,10.359394,76.93603,22,1145792,711980,43P,2024-05-11,11/05/2024,10:15,Small-clawed Otter,1,Sighting,Swamp or riverine,NA,Near nursery
2ae0b080-4c0f-4d1c-94e8-7572a23db54d,2024-05-11T03:45:43.000Z,2024-05-17T03:27:36.000Z,Divya Mudappa,11/05/2024 Bonnet Macaque Sighting,10.36294,76.927965,5,1146179,711095,43P,2024-05-11,11/05/2024,09:15,Bonnet Macaque,6,Sighting,Coffee plantation,NA,NA
d75887eb-70ea-41a5-9c7a-0d4c7f4d0fce,2024-05-11T03:45:06.000Z,2024-05-17T03:27:39.000Z,Divya Mudappa,"11/05/2024 Nilgiri Langur Sighting, Sign-vocalisation",10.359798,76.927847,5,1145832,711084,43P,2024-05-11,11/05/2024,09:14,Nilgiri Langur,5,"Sighting, Sign-vocalisation",Coffee plantation,NA,NA
396e1fff-acc3-44b3-a632-428dab3a694a,2024-05-11T03:02:52.000Z,2024-05-17T03:27:31.000Z,Divya Mudappa,11/05/2024 Nilgiri Langur Sign-vocalisation,10.35831,76.930579,8,1145669,711384,43P,2024-05-11,11/05/2024,08:32,Nilgiri Langur,1,Sign-vocalisation,Coffee plantation,NA,NA
c424972c-4b0d-4c18-857b-eca1d54bb7ac,2024-05-11T03:00:56.000Z,2024-05-17T03:27:33.000Z,Divya Mudappa,11/05/2024 Malabar Giant Squirrel Sign-vocalisation,10.358492,76.930543,4,1145689,711380,43P,2024-05-11,11/05/2024,08:29,Malabar Giant Squirrel,4,Sign-vocalisation,Coffee plantation,NA,NA
54cf8cc1-0e36-4f29-8e81-7c4997743d19,2024-05-11T02:33:39.000Z,2024-05-17T03:27:28.000Z,Divya Mudappa,11/05/2024 Nilgiri Langur Sighting,10.349862,76.934865,4,1144737,711859,43P,2024-05-11,11/05/2024,08:03,Nilgiri Langur,6,Sighting,Coffee plantation,NA,NA
8db59a0b-afda-4377-ac62-e2228198faf0,2024-05-11T02:28:05.000Z,2024-05-17T03:27:26.000Z,Divya Mudappa,11/05/2024 Nilgiri Langur Sighting,10.35136,76.936908,5,1144904,712082,43P,2024-05-11,11/05/2024,07:57,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,NA
3be9a85f-bb93-4bdb-8369-afd29769ffe7,2024-05-11T02:27:42.000Z,2024-05-17T03:27:24.000Z,Divya Mudappa,11/05/2024 Malabar Giant Squirrel Sighting,10.351325,76.936762,15,1144900,712066,43P,2024-05-11,11/05/2024,07:57,Malabar Giant Squirrel,2,Sighting,Coffee plantation,NA,NA
2ebf54b7-34ff-41ac-81f7-ecc094efd920,2024-05-11T02:24:25.000Z,2024-05-17T03:27:20.000Z,Divya Mudappa,11/05/2024 Stripe-necked Mongoose Sighting,10.351376,76.936927,17,1144906,712084,43P,2024-05-11,11/05/2024,07:53,Stripe-necked Mongoose,1,Sighting,Rainforest fragment,NA,NA
6f5c1df4-bbd1-4e42-aa46-ce9f41ee06cd,2024-05-11T02:20:21.000Z,2024-05-17T03:27:18.000Z,Divya Mudappa,11/05/2024 Malabar Giant Squirrel Sighting,10.351379,76.936944,4,1144906,712086,43P,2024-05-11,11/05/2024,07:49,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
8d2b6343-6f2f-46de-a09b-7458a2e5ea0a,2024-05-11T02:18:39.000Z,2024-05-17T03:27:16.000Z,Divya Mudappa,11/05/2024 Bonnet Macaque Sighting,10.352944,76.939967,7,1145082,712416,43P,2024-05-11,11/05/2024,07:48,Bonnet Macaque,4,Sighting,Rainforest fragment,NA,NA
a9623651-a4e2-4580-9b30-4b36cbfc73e5,2024-05-11T02:16:57.000Z,2024-05-17T03:27:12.000Z,Divya Mudappa,11/05/2024 Barking Deer Sighting,10.349929,76.938009,4,1144747,712204,43P,2024-05-11,11/05/2024,07:46,Barking Deer,1,Sighting,Rainforest fragment,NA,Male hard antler
ddce8c99-5cbf-48d2-bc6d-a0e54e13f72c,2024-05-11T02:13:12.000Z,2024-05-17T03:27:10.000Z,Divya Mudappa,11/05/2024 Nilgiri Langur Sighting,10.342965,76.933588,5,1143973,711724,43P,2024-05-11,11/05/2024,07:42,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,Selaliparai 2
495fd8b4-6e3f-4628-a3a8-ba54a87ff70c,2024-05-11T01:50:36.000Z,2024-05-17T03:27:08.000Z,Divya Mudappa,11/05/2024 Sambar Sighting,10.325357,76.948505,14,1142035,713370,43P,2024-05-11,11/05/2024,07:20,Sambar,1,Sighting,Tea Plantation,NA,Female and fawn
b283ef63-f4a9-49a7-8b4d-e67eec8f26e0,2024-05-10T13:59:11.000Z,2024-05-16T08:04:33.000Z,Srinivasan Kasinathan,10/05/2024 Sambar Sighting,10.360487,76.97769,4,1145941,716543,43P,2024-05-10,10/05/2024,19:10,Sambar,4,Sighting,Human settlement/habitation,NA,NA
2ea83053-7cb7-4e47-9282-6973ccc1a2dd,2024-05-10T00:40:27.000Z,2024-05-10T00:41:01.000Z,M. Ananda Kumar,10/05/2024 Sambar Sighting,10.342263,76.969425,10,1143920,715650,43P,2024-05-10,10/05/2024,06:09,Sambar,3,Sighting,Coffee plantation,NA,Puthuthottam
3ef16dcf-11e6-4d44-b71d-5954979f23b0,2024-05-09T14:18:07.000Z,2024-05-09T14:18:44.000Z,M. Ananda Kumar,09/05/2024 Wild pig Sighting,10.362269,76.980212,10,1146140,716818,43P,2024-05-09,09/05/2024,19:45,Wild pig,1,Sighting,Human settlement/habitation,NA,One in Iyerpadipost officecolony
737cfcba-6598-494c-978c-10c3fda53064,2024-05-09T09:48:47.000Z,2024-05-16T08:04:27.000Z,Srinivasan Kasinathan,09/05/2024 Gaur Sighting,10.350548,76.972721,4,1144839,716005,43P,2024-05-09,09/05/2024,15:18,Gaur,1,Sighting,Tea Plantation,NA,NA
cedd556f-3403-49b7-b1e5-cbfef3599d93,2024-05-08T14:00:54.000Z,2024-05-16T08:04:24.000Z,Srinivasan Kasinathan,08/05/2024 Sambar Sighting,10.338422,76.964161,4,1143491,715076,43P,2024-05-08,08/05/2024,19:03,Sambar,2,Sighting,Rainforest fragment,NA,NA
6aadf1e1-4f0e-4ffa-8567-a49306f44f50,2024-05-08T10:46:30.000Z,2024-05-16T08:04:22.000Z,Srinivasan Kasinathan,08/05/2024 Nilgiri Langur Sighting,10.349381,76.934727,4,1144684,711844,43P,2024-05-08,08/05/2024,16:15,Nilgiri Langur,4,Sighting,Rainforest fragment,NA,NA
c3c334a7-88e9-4c9d-8827-3d74b42d8a4b,2024-05-08T10:17:44.000Z,2024-05-16T08:04:16.000Z,Srinivasan Kasinathan,08/05/2024 Gaur Sighting,10.353113,76.935919,4,1145098,711972,43P,2024-05-08,08/05/2024,15:27,Gaur,2,Sighting,Coffee plantation,NA,NA
014fc3b4-5992-4621-8272-315311ed97a8,2024-05-07T16:21:37.000Z,2024-05-08T14:20:46.000Z,Divya Mudappa,07/05/2024 Sambar Sighting,10.340993,76.968538,4,1143779,715554,43P,2024-05-07,07/05/2024,21:50,Sambar,1,Sighting,Rainforest fragment,NA,NA
6846cf29-5dec-4779-abaa-5b26c430c9fa,2024-05-07T03:35:04.000Z,2024-05-16T08:04:11.000Z,Srinivasan Kasinathan,07/05/2024 Gaur Sighting,10.362923,76.940132,4,1146186,712427,43P,2024-05-07,07/05/2024,09:04,Gaur,1,Sighting,Coffee plantation,NA,NA
1be23d85-1f47-4a5c-bf80-84762b1cc8d9,2024-05-07T02:28:01.000Z,2024-05-16T08:04:06.000Z,Srinivasan Kasinathan,07/05/2024 Nilgiri Langur Sighting,10.349131,76.93473,4,1144656,711845,43P,2024-05-07,07/05/2024,07:57,Nilgiri Langur,3,Sighting,Rainforest fragment,NA,NA
8187b4bb-607c-4fab-9c44-f9725c34dfc5,2024-05-06T11:11:29.000Z,2024-05-16T08:03:57.000Z,Srinivasan Kasinathan,06/05/2024 Sambar Sighting,10.325532,76.948272,4,1142055,713344,43P,2024-05-06,06/05/2024,16:40,Sambar,2,Sighting,Tea Plantation,NA,NA
32db9355-0aff-4549-8278-d1815f96a2da,2024-05-06T02:17:02.000Z,2024-05-16T08:03:52.000Z,Srinivasan Kasinathan,06/05/2024 Nilgiri Langur Sighting,10.350076,76.935502,4,1144761,711929,43P,2024-05-06,06/05/2024,07:46,Nilgiri Langur,4,Sighting,Rainforest fragment,NA,NA
df2826b5-c1b9-4bf3-a67f-d775d6d73d7d,2024-05-03T10:54:31.000Z,2024-05-17T03:36:08.000Z,T R Shankar Raman,03/05/2024 Common Mongoose Sighting,12.908121,75.670397,8,1427070,572726,43P,2024-05-03,03/05/2024,16:21,Common Mongoose,1,Sighting,Human settlement/habitation,NA,NA
3e7196e5-d82e-4574-91bc-b0d2f4015d0d,2024-05-03T09:30:53.000Z,2024-05-16T08:03:47.000Z,Srinivasan Kasinathan,03/05/2024 Wild pig Sighting,10.360921,76.996388,4,1146002,718591,43P,2024-05-03,03/05/2024,15:00,Wild pig,1,Sighting,Swamp or riverine,NA,NA
de765107-0ce8-440d-be1d-d12bb1f3e7c2,2024-05-02T14:37:14.000Z,2024-05-17T03:36:05.000Z,T R Shankar Raman,02/05/2024 Brown Mongoose Sighting,12.933476,75.66065,34,1429871,571662,43P,2024-05-02,02/05/2024,20:06,Brown Mongoose,1,Sighting,Rainforest,NA,In Kadamane
20d37d03-774e-4585-bcde-e475971b0247,2024-05-02T10:22:08.000Z,2024-05-16T08:03:41.000Z,Srinivasan Kasinathan,02/05/2024 Stripe-necked Mongoose Sighting,10.359008,76.996271,6,1145791,718579,43P,2024-05-02,02/05/2024,15:51,Stripe-necked Mongoose,1,Sighting,Rainforest fragment,NA,NA
d5276a3a-2c1b-4168-a408-701e387f4432,2024-05-01T01:30:31.000Z,2024-05-02T04:29:52.000Z,Srinivasan Kasinathan,01/05/2024 Lion-tailed Macaque Sighting,10.366772,76.995275,3,1146649,718465,43P,2024-05-01,01/05/2024,07:00,Lion-tailed Macaque,2,Sighting,Rainforest,NA,NA
a1fd0abe-7c78-4be6-9d9b-b3bb5e6e7dbc,2024-05-01T01:16:15.000Z,2024-05-02T04:29:49.000Z,Srinivasan Kasinathan,01/05/2024 Jungle-striped Squirrel Roadkill,10.365206,76.986948,3,1146470,717554,43P,2024-05-01,01/05/2024,06:45,Jungle-striped Squirrel,1,Roadkill,Human settlement/habitation,NA,NA
fdb3a4d5-eb7e-482d-b548-f643ceb1f127,2024-04-27T04:18:43.000Z,2024-05-02T04:29:46.000Z,Srinivasan Kasinathan,27/04/2024 Stripe-necked Mongoose Sighting,10.377653,76.996571,4,1147853,718599,43P,2024-04-27,27/04/2024,09:48,Stripe-necked Mongoose,1,Sighting,Human settlement/habitation,NA,NA
8fc013af-b9a7-40e6-8ba8-c0cc0ea00d68,2024-04-26T11:48:17.000Z,2024-05-02T04:29:44.000Z,Srinivasan Kasinathan,26/04/2024 Gaur Sighting,10.350843,76.93559,10,1144846,711938,43P,2024-04-26,26/04/2024,17:17,Gaur,1,Sighting,Coffee plantation,NA,NA
6d87193d-f056-4bc5-b9de-2fa572b510fc,2024-04-26T11:25:30.000Z,2024-05-02T04:29:41.000Z,Srinivasan Kasinathan,26/04/2024 Nilgiri Langur Sighting,10.312756,76.88802,4,1140602,706752,43P,2024-04-26,26/04/2024,16:54,Nilgiri Langur,4,Sighting,Rainforest fragment,NA,NA
f3f99fb7-cf42-472c-b20b-37eea58525da,2024-04-26T10:10:45.000Z,2024-05-01T01:18:29.000Z,Srinivasan Kasinathan,26/04/2024 Nilgiri Langur Sighting,10.301056,76.788443,5,1139245,695852,43P,2024-04-26,26/04/2024,15:40,Nilgiri Langur,2,Sighting,Rainforest,NA,NA
1f18b03f-45ba-49c0-9c6d-ae627e7ba460,2024-04-26T09:09:05.000Z,2024-05-01T01:18:24.000Z,Srinivasan Kasinathan,26/04/2024 Nilgiri Langur Sighting,10.30123,76.605372,8,1139158,675798,43P,2024-04-26,26/04/2024,14:38,Nilgiri Langur,10,Sighting,Rainforest fragment,NA,NA
1712f044-a673-460c-aa40-127def51c16b,2024-04-26T08:59:54.000Z,2024-05-08T14:20:44.000Z,Divya Mudappa,26/04/2024 Sambar Sighting,10.324203,76.943153,4,1141904,712784,43P,2024-04-26,26/04/2024,14:29,Sambar,1,Sighting,Swamp or riverine,NA,Within tea.
4f3b91de-0943-4f6e-bac0-b752ca7a6e5b,2024-04-26T04:57:54.000Z,2024-05-01T01:18:11.000Z,Srinivasan Kasinathan,26/04/2024 Malabar Giant Squirrel Sighting,10.302819,76.875066,4,1139494,705340,43P,2024-04-26,26/04/2024,10:27,Malabar Giant Squirrel,1,Sighting,Coffee plantation,NA,NA
17cbf480-37e4-43b6-a780-4aa9300ef9e6,2024-04-26T04:56:24.000Z,2024-05-01T01:18:06.000Z,Srinivasan Kasinathan,26/04/2024 Malabar Giant Squirrel Sighting,10.303782,76.87485,4,1139601,705315,43P,2024-04-26,26/04/2024,10:26,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
822b78ea-4207-4593-a2b6-ca802e71ee07,2024-04-26T04:24:01.000Z,2024-05-01T01:18:01.000Z,Srinivasan Kasinathan,26/04/2024 Sambar Sighting,10.308568,76.858055,4,1140119,703473,43P,2024-04-26,26/04/2024,09:52,Sambar,2,Sighting,Tea Plantation,NA,NA
ff36a23e-255c-4fe7-9630-cd13168edbb0,2024-04-25T12:51:05.000Z,2024-05-01T01:17:50.000Z,Srinivasan Kasinathan,25/04/2024 Nilgiri Langur Sighting,10.310918,76.855812,10,1140378,703225,43P,2024-04-25,25/04/2024,18:20,Nilgiri Langur,6,Sighting,Rainforest fragment,NA,NA
7f723204-f03e-4586-8f56-b2261d6eb116,2024-04-25T12:49:31.000Z,2024-05-01T01:17:45.000Z,Srinivasan Kasinathan,25/04/2024 Barking Deer Sighting,10.309806,76.854883,5,1140254,703124,43P,2024-04-25,25/04/2024,18:18,Barking Deer,1,Sighting,Tea Plantation,NA,NA
5d9252cc-5cc4-413d-a247-055b13ef69cb,2024-04-25T12:09:54.000Z,2024-05-17T03:36:03.000Z,T R Shankar Raman,25/04/2024 Nilgiri Langur Sighting,10.34977,76.93487,6,1144727,711860,43P,2024-04-25,25/04/2024,17:39,Nilgiri Langur,5,Sighting,Coffee plantation,NA,NA
4c549cd5-acf0-4fe5-b125-e834df9fb5d5,2024-04-25T11:47:55.000Z,2024-05-17T03:36:00.000Z,T R Shankar Raman,25/04/2024 Sambar Sighting,10.307802,76.887385,11,1140053,706686,43P,2024-04-25,25/04/2024,17:17,Sambar,3,Sighting,Other,NA,Rocky slope above road
317cae46-2280-4346-b73b-e275f25fb50d,2024-04-25T01:42:03.000Z,2024-05-08T14:20:41.000Z,Divya Mudappa,25/04/2024 Stripe-necked Mongoose Sighting,10.330298,76.960014,35,1142590,714627,43P,2024-04-25,25/04/2024,07:11,Stripe-necked Mongoose,1,Sighting,Human settlement/habitation,NA,NA
0956c4d8-3429-48ae-9b81-c74cbc2a2624,2024-04-24T14:50:13.000Z,2024-05-17T03:35:58.000Z,T R Shankar Raman,24/04/2024 Black-Naped Hare Sighting,10.308967,76.865274,8,1140168,704263,43P,2024-04-24,24/04/2024,20:19,Black-Naped Hare,1,Sighting,Tea Plantation,NA,NA
8d5fbead-c691-4e8a-8b89-63d771e044e0,2024-04-24T14:38:34.000Z,2024-05-17T03:35:55.000Z,T R Shankar Raman,24/04/2024 Gaur Sighting,10.313176,76.863767,9,1140633,704095,43P,2024-04-24,24/04/2024,20:08,Gaur,1,Sighting,Swamp or riverine,NA,NA
6ae2dce3-8736-442f-a0e8-dabea57467f6,2024-04-24T14:35:28.000Z,2024-05-17T03:35:53.000Z,T R Shankar Raman,24/04/2024 Gaur Sighting,10.315511,76.864891,11,1140892,704217,43P,2024-04-24,24/04/2024,20:04,Gaur,2,Sighting,Tea Plantation,NA,NA
8db3384a-5625-4865-bc3d-77cee1cd4376,2024-04-24T14:22:52.000Z,2024-05-17T03:35:51.000Z,T R Shankar Raman,24/04/2024 Large Brown Flying Squirrel Sighting,10.317484,76.867165,5,1141111,704465,43P,2024-04-24,24/04/2024,19:52,Large Brown Flying Squirrel,2,Sighting,Rainforest,NA,NA
a0202b6e-2508-48fe-ba92-5ff726da6b69,2024-04-24T13:30:22.000Z,2024-05-17T03:35:48.000Z,T R Shankar Raman,24/04/2024 Black-Naped Hare Sighting,10.310156,76.857931,13,1140295,703458,43P,2024-04-24,24/04/2024,19:00,Black-Naped Hare,1,Sighting,Tea Plantation,NA,NA
daccf296-6bfe-406f-ad3c-82f200c8861f,2024-04-24T07:55:56.000Z,2024-05-08T14:20:39.000Z,Divya Mudappa,24/04/2024 Jungle-striped Squirrel Roadkill,10.338572,76.934381,7,1143488,711814,43P,2024-04-24,24/04/2024,13:25,Jungle-striped Squirrel,1,Roadkill,Rainforest fragment,daccf296-6bfe-406f-ad3c-82f200c8861f_1713945353.jpg,NA
a2c89531-1cd4-4557-841f-f3d2d7907107,2024-04-24T07:44:02.000Z,2024-05-08T14:20:37.000Z,Divya Mudappa,24/04/2024 Bonnet Macaque Sighting,10.359428,76.93687,9,1145797,712072,43P,2024-04-24,24/04/2024,13:13,Bonnet Macaque,35,Sighting,Coffee plantation,NA,At nursery and moving. A few infants.
15b37240-dde3-4ab0-83fc-f32cd8a7c26f,2024-04-22T10:16:19.000Z,2024-04-22T10:17:00.000Z,Divya Mudappa,22/04/2024 Sambar Sighting,10.330311,76.959947,35,1142591,714620,43P,2024-04-22,22/04/2024,15:45,Sambar,2,Sighting,Tea Plantation,NA,Females. Seen from my seat.
b86d30b1-05d8-4fc8-b517-e184b57a90fa,2024-04-22T07:15:44.000Z,2024-05-01T01:17:40.000Z,Srinivasan Kasinathan,22/04/2024 Lion-tailed Macaque Sighting,10.357524,76.998347,4,1145628,718807,43P,2024-04-22,22/04/2024,12:45,Lion-tailed Macaque,3,Sighting,Human settlement/habitation,NA,NA
e6509c3e-0832-45f8-a718-4feba31c183d,2024-04-22T04:20:38.000Z,2024-04-22T10:16:58.000Z,Divya Mudappa,22/04/2024 Malabar Giant Squirrel Sighting,10.352138,76.936655,4,1144990,712054,43P,2024-04-22,22/04/2024,09:49,Malabar Giant Squirrel,1,Sighting,Coffee plantation,NA,NA
2c5f4e15-2cc0-4d6a-8b9b-79522711784e,2024-04-21T16:02:19.000Z,2024-04-22T10:17:02.000Z,Divya Mudappa,21/04/2024 Sambar Sighting,10.34298,76.915974,6,1143963,709795,43P,2024-04-21,21/04/2024,21:31,Sambar,1,Sighting,Tea Plantation,NA,Female With soar patch
0813df73-261c-4635-8024-2e73a6afed07,2024-04-21T12:00:29.000Z,2024-05-01T01:17:35.000Z,Srinivasan Kasinathan,21/04/2024 Stripe-necked Mongoose Sighting,10.363976,76.977856,4,1146328,716559,43P,2024-04-21,21/04/2024,17:30,Stripe-necked Mongoose,2,Sighting,Human settlement/habitation,NA,NA
ba7f9874-6e4c-4b25-8320-6aa677f09056,2024-04-20T07:30:55.000Z,2024-04-20T09:06:24.000Z,Divya Mudappa,20/04/2024 Nilgiri Langur Sighting,10.349103,76.934687,8,1144653,711840,43P,2024-04-20,20/04/2024,13:00,Nilgiri Langur,5,Sighting,Rainforest fragment,NA,NA
958e8442-a0d3-47ec-bb33-34f64a8b75e8,2024-04-20T07:22:57.000Z,2024-04-20T09:06:22.000Z,Divya Mudappa,20/04/2024 Lion-tailed Macaque Sighting,10.359424,76.936453,8,1145796,712027,43P,2024-04-20,20/04/2024,12:51,Lion-tailed Macaque,29,Sighting,Coffee plantation,NA,Nursery. Eating jack. Two infants
8c36cd29-9239-4e8f-9935-8ad0827e1979,2024-04-20T05:01:00.000Z,2024-04-20T09:06:19.000Z,Divya Mudappa,20/04/2024 Bonnet Macaque Sighting,10.351818,76.937564,5,1144955,712153,43P,2024-04-20,20/04/2024,10:30,Bonnet Macaque,5,Sighting,Rainforest fragment,NA,NA
1c16833c-830d-4917-882b-d58dc7371199,2024-04-18T12:36:31.000Z,2024-04-18T17:27:28.000Z,T R Shankar Raman,18/04/2024 Sambar Sighting,10.354791,76.874892,6,1145243,705287,43P,2024-04-18,18/04/2024,18:05,Sambar,4,Sighting,Rainforest,NA,"Female and fawn, sub ad, big fawn, yearling"
c8e94bab-6938-448e-846b-7ccb75a31aa7,2024-04-18T06:04:22.000Z,2024-04-20T09:06:17.000Z,Divya Mudappa,18/04/2024 Malabar Giant Squirrel Sign-vocalisation,10.398986,76.877308,5,1150134,705523,43P,2024-04-18,18/04/2024,11:33,Malabar Giant Squirrel,1,Sign-vocalisation,Rainforest,NA,NA
ed108a48-3a83-4283-bd60-73d018b7d36b,2024-04-18T06:03:55.000Z,2024-04-20T09:06:15.000Z,Divya Mudappa,18/04/2024 Nilgiri Langur Sighting,10.398976,76.877341,11,1150133,705526,43P,2024-04-18,18/04/2024,11:32,Nilgiri Langur,4,Sighting,Rainforest,NA,NA
29daee85-5737-408b-9fec-2ff150e0cecc,2024-04-18T03:58:38.000Z,2024-04-18T17:27:26.000Z,T R Shankar Raman,18/04/2024 Malabar Giant Squirrel Sighting,10.397322,76.875484,28,1149948,705324,43P,2024-04-18,18/04/2024,09:27,Malabar Giant Squirrel,1,Sighting,Rainforest,NA,NA
d544babf-c206-4818-b0f6-f6ac1ab319de,2024-04-18T03:49:00.000Z,2024-04-18T17:27:23.000Z,T R Shankar Raman,18/04/2024 Dhole Sighting,10.388912,76.87383,16,1149017,705148,43P,2024-04-18,18/04/2024,09:18,Dhole,1,Sighting,Rainforest fragment,NA,NA
52eda530-da0e-4f14-94b1-25d0a686d24a,2024-04-18T03:19:55.000Z,2024-04-18T17:27:21.000Z,T R Shankar Raman,18/04/2024 Nilgiri Langur Sighting,10.37532,76.8783,20,1147516,705647,43P,2024-04-18,18/04/2024,08:49,Nilgiri Langur,5,Sighting,Dry or mixed forest,NA,NA
83c67cf8-fef1-4b5c-bd16-e9ac7f1e03d8,2024-04-18T02:49:25.000Z,2024-04-18T17:27:19.000Z,T R Shankar Raman,18/04/2024 Nilgiri Langur Sighting,10.357727,76.885387,11,1145575,706435,43P,2024-04-18,18/04/2024,08:18,Nilgiri Langur,2,Sighting,Dry or mixed forest,NA,NA
8878cf9b-ecfd-4ec4-89a8-be1e1e19db1e,2024-04-18T02:40:30.000Z,2024-04-18T17:27:16.000Z,T R Shankar Raman,18/04/2024 Gaur Sighting,10.359966,76.890192,7,1145826,706959,43P,2024-04-18,18/04/2024,08:09,Gaur,8,Sighting,Rainforest,NA,NA
41065c0b-09b3-46bd-8845-e1696470fedd,2024-04-18T02:35:26.000Z,2024-04-18T17:27:14.000Z,T R Shankar Raman,18/04/2024 Lion-tailed Macaque Sighting,10.356983,76.89317,19,1145498,707287,43P,2024-04-18,18/04/2024,08:04,Lion-tailed Macaque,9,Sighting,Rainforest,NA,NA
46402d7b-6ceb-4486-be0b-fea38455661d,2024-04-18T02:20:20.000Z,2024-04-18T17:27:11.000Z,T R Shankar Raman,18/04/2024 Lion-tailed Macaque Sighting,10.349611,76.897592,13,1144685,707777,43P,2024-04-18,18/04/2024,07:49,Lion-tailed Macaque,3,Sighting,Rainforest,NA,Partialcoint
6ae8a8b8-82e3-4b3d-9b9a-821c45683022,2024-04-17T02:59:20.000Z,2024-04-20T09:06:12.000Z,Divya Mudappa,17/04/2024 Stripe-necked Mongoose Sighting,10.390391,76.985417,6,1149255,717368,43P,2024-04-17,17/04/2024,08:28,Stripe-necked Mongoose,1,Sighting,Tea Plantation,NA,Crossing from fragment to tea
0754ef1d-a686-453c-acc6-ecba1c68a6a5,2024-04-16T14:58:12.000Z,2024-05-01T01:17:25.000Z,Srinivasan Kasinathan,16/04/2024 Small Indian Civet Sighting,10.363745,76.977639,4,1146302,716535,43P,2024-04-16,16/04/2024,20:27,Small Indian Civet,1,Sighting,Human settlement/habitation,NA,NA
