year,month,rainfall,maxTemp,minTemp,absminTemp,temperature,maxRH,minRH,humidity,maxwind,minwind,windspeed,maxgust,mingust,gustspeed,maxdew,mindew,dewpoint,maxRad,minRad,radiance,daylight
2019,6,197,26.25786666666667,18.30056666666667,17.51,21.062268055555556,99.85333333333334,80.41333333333333,94.81010416666666,0.285,0,0.02086111111111111,4.210333333333334,0.151,1.4578819444444444,23.43,18.213333333333335,20.14326388888889,1225.2,1.2,236.24600694444445,12.55
2019,7,403.6,24.789870967741937,17.668774193548387,15.748,19.95919254032258,99.99354838709678,86.76451612903226,97.04929435483871,0.16129032258064516,0,0.003360215053763441,3.783225806451613,0.04838709677419355,1.114573252688172,22.93225806451613,17.638709677419357,19.46293682795699,1149.1032258064517,1.2,193.53030913978495,12.459677419354838
2019,8,979,23.422645161290323,17.525387096774192,16.392,19.42283501344086,100,89.93870967741935,98.01861559139785,0.8929032258064517,0,0.14895497311827957,4.903225806451613,0.19451612903225807,1.9706317204301076,22.10967741935484,17.53548387096774,19.09774865591398,868.4580645161291,1.2,150.09112903225807,12.120967741935484
2019,9,337.8,26.1292,17.7939,16.344,20.301253125,100,83.35,96.48666666666666,0.7043333333333334,0,0.09013194444444445,4.211,0.10033333333333333,1.5259895833333332,23.53333333333333,17.796666666666667,19.68861111111111,1228.8666666666668,1.2,208.4482638888889,11.95
2019,10,302.4,26.490870967741934,17.495516129032257,15.652,20.436644825268818,99.88709677419355,80.32903225806452,95.12422715053764,0.48612903225806453,0,0.06536962365591398,4.042258064516129,0.08129032258064516,1.2658198924731183,23.493548387096773,17.47741935483871,19.59159946236559,1237.409677419355,1.2,219.21327284946238,11.790322580645162
2019,11,47,26.1536,17.343466666666668,15.151,20.524763541666665,99.50666666666666,77.05666666666667,91.58100694444444,0.654,0,0.12140972222222222,5.134,0.25233333333333335,2.0415381944444446,22.363333333333333,16.503333333333334,19.025902777777777,1299.6166666666668,1.2,275.30850694444445,11.7
2019,12,19,24.838645161290323,16.76532258064516,14.792,19.55203998655914,97.99677419354839,76.89032258064516,90.13622311827957,0.8770967741935484,0,0.2455981182795699,5.618387096774193,0.682258064516129,2.7838541666666665,21.177419354838708,15.316129032258065,17.83427419354839,1267.4903225806452,1.2,274.4459677419355,11.556451612903226
2020,1,0.8,27.22651612903226,15.858096774193548,14.098,20.390744623655912,94.29032258064517,60.9,79.25863575268818,0.844516129032258,0,0.21863239247311828,5.195806451612904,0.30806451612903224,2.3249529569892475,20.061290322580646,13.522580645161291,16.402486559139785,1466.6032258064517,1.2,344.9306787634409,11.75
2020,2,0,28.659827586206898,15.821241379310345,13.834,21.180572557471265,92.6896551724138,51.54137931034483,72.90305316091954,1.06,0,0.26979885057471265,5.762758620689655,0.19,2.372859195402299,19.46206896551724,12.696551724137931,15.76264367816092,1620.1655172413793,1.2,420.51124281609196,12
2020,3,21.6,30.422709677419356,17.51909677419355,15.652,22.50522311827957,97.81290322580645,55.535483870967745,81.21992607526882,0.7467741935483871,0,0.09839717741935484,4.465806451612903,0,1.2445362903225807,22.587096774193547,15.774193548387096,18.720665322580647,1799.909677419355,1.2,397.3307123655914,12.169354838709678
2020,4,58.410000000000004,31.352566666666664,18.3441,16.796,23.11273611111111,98.93333333333334,55.28333333333333,83.01881944444445,0.94,0,0.08426388888888889,4.479333333333334,0,1.0770104166666667,23.456666666666667,16.54,19.6259375,1816.0333333333333,1.2,391.3753472222222,12.45
2020,5,101.8,29.900935483870967,19.211709677419353,17.677,23.009693548387098,99.25483870967741,69.36774193548388,89.93128360215054,0.48516129032258065,0,0.031780913978494627,3.750645161290323,0,0.8666868279569893,24.835483870967742,18.670967741935485,21.13081317204301,1585.2322580645161,1.2,310.85473790322584,12.596774193548388
2020,6,377.2,26.696066666666667,18.0873,16.558,20.698815046296296,99.2,81.14,94.61402777777778,0.721,0,0.12245023148148147,4.429,0.15066666666666667,1.797085648148148,23.913333333333334,17.826666666666668,19.77638888888889,1395.7,1.2,245.84149305555556,12.566684704184704
2020,7,632.02,25.822870967741935,17.869967741935483,16.01,20.2637936827957,99.65161290322581,85.48709677419355,95.99086021505376,0.14516129032258066,0,0.007392473118279569,3.571935483870968,0.06451612903225806,1.3630443548387097,23.629032258064516,17.712903225806453,19.578763440860214,1098.6193548387098,1.2,215.52627688172043,12.403225806451612
2020,8,749.2,24.285612903225807,17.81006451612903,15.867,20.097019489247312,99.71935483870968,87.26451612903226,96.06586021505376,0.27516129032258063,0,0.03229166666666666,4.2058064516129035,0.30870967741935484,1.867130376344086,22.322580645161292,17.741935483870968,19.41559139784946,1037.167741935484,1.2,223.6092741935484,12.32258064516129
2020,9,475.4,23.852633333333333,17.469766666666665,16.225,19.482443055555557,93.56333333333333,78.64,87.21201388888889,0.18366666666666667,0,0.03403472222222222,3.993666666666667,0.41866666666666663,1.7262291666666667,21.44333333333333,11.613333333333333,15.320972222222222,948.2,1.2,173.51770833333333,11.933333333333334
2020,10,118.8,26.338,16.896290322580644,14.768,20.23438373655914,53.45161290322581,1.2225806451612904,20.660551075268817,0.11290322580645161,0,0.008400537634408602,3.5396774193548386,0.08129032258064516,1.264502688172043,10.693548387096774,-38.70645161290322,-17.863575268817204,1384.2645161290322,1.2,286.5763440860215,11.838709677419354
2020,11,85.00999999999999,26.293087950937952,17.551551998557,15.724,20.66329285488817,85.10975274170275,42.50637301587302,66.3874572623557,0.49978146258503403,0,0.09023412107898715,4.80116298185941,0.35630810657596373,2.1998845781368104,21.613860383597885,1.2025492328042329,11.837247480434304,1558.326388888889,1.2,336.9634325021044,11.805981240981241
2020,12,110.60000000000001,24.1918064516129,16.532774193548388,13.738,19.230076612903225,91.29677419354839,66.08387096774193,80.88044354838709,0.6812903225806451,0,0.14751344086021506,5.3909677419354844,0.8438709677419355,2.704771505376344,20.403225806451612,11.990322580645161,15.698991935483871,1363.1354838709678,1.2,299.01081989247314,11.774193548387096
2021,1,80.6,24.086290322580645,16.18125806451613,13.786,19.109516129032258,92.99032258064516,73.79032258064517,86.00416666666666,0.8770967741935484,0,0.23861559139784946,5.845806451612903,0.7296774193548387,2.876048387096774,20.18064516129032,13.841935483870968,16.637432795698924,1477.0064516129032,1.2,329.76854838709676,11.64516129032258
2021,2,13.200000000000001,27.258785714285715,15.656678571428571,13.064,20.265309523809524,88.95714285714286,54.23571428571429,73.64940476190476,0.7907142857142857,0,0.24273065476190475,5.357142857142858,0.41285714285714287,2.55109375,18.803571428571427,11.871428571428572,14.960416666666667,1831.557142857143,1.2,465.6308035714286,12.178571428571429
