Stratum,Replicate,SurveyID,Point,Time,BirdMamm,Habitat,Species,Number,Distance,HSF,Remarks
A_Con Tea,12,CT1,12,08:22,Bird,OC,Blyth's Reed-Warbler,1,20,H,
A_Con Tea,12,CT1,12,08:22,Bird,RF,Gray Wagtail,1,15,F,"Flying over canopy, out of plot"
A_Con Tea,12,CT1,12,08:22,Bird,OC,Blyth's Reed-Warbler,1,15,S,
A_Con Tea,12,CT1,12,08:22,Bird,RF,Greenish Warbler,1,0,S,
A_Con Tea,12,CT1,12,08:22,Bird,OC,Spotted Dove,1,20,S,
A_Con Tea,12,CT1,12,08:22,Bird,RF,Orange Minivet,3,30,S,
A_Con Tea,12,CT1,12,08:22,Bird,RF,White-cheeked Barbet,1,30,H,
A_Con Tea,12,CT1,12,08:22,Bird,OC,Oriental Magpie-Robin,1,30,H,
A_Con Tea,12,CT1,12,08:22,Bird,OC,Greater Coucal,1,30,H,
A_Con Tea,13,CT1,13,08:29,Bird,OC,Oriental Magpie-Robin,1,20,H,
A_Con Tea,13,CT1,13,08:29,Bird,OC,Eurasian Hoopoe,1,30,H,
A_Con Tea,13,CT1,13,08:29,Bird,OC,Red-whiskered Bulbul,2,15,S,
A_Con Tea,13,CT1,13,08:29,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,13,CT1,13,08:29,Bird,RF,Greenish Warbler,1,15,S,
A_Con Tea,13,CT1,13,08:29,Bird,RF,Greenish Warbler,1,30,H,
A_Con Tea,13,CT1,13,08:29,Bird,OC,Plum-headed Parakeet,1,0,S,
A_Con Tea,13,CT1,13,08:29,Bird,RF,Gray Wagtail,1,30,H,Exiting plot
A_Con Tea,14,CT1,14,08:35,Bird,OC,Red-whiskered Bulbul,2,5,S,"Cloudy, sunny"
A_Con Tea,14,CT1,14,08:35,Mammal,NA,GAUR,1,50,S,Bull
A_Con Tea,14,CT1,14,08:35,Bird,OC,Jungle Myna,1,30,H,
A_Con Tea,14,CT1,14,08:35,Bird,RF,Greenish Warbler,1,30,H,
A_Con Tea,14,CT1,14,08:35,Bird,OC,Blyth's Reed-Warbler,1,20,H,
A_Con Tea,15,CT1,15,08:42,Bird,OC,Oriental Magpie-Robin,1,30,H,"Imitating Rufous Babbler. Partly cloudy, sunny"
A_Con Tea,15,CT1,15,08:42,Bird,OC,Red-whiskered Bulbul,1,30,H,
A_Con Tea,15,CT1,15,08:42,Bird,OC,Jungle Myna,3,30,F,"Flying over canopy, out of plot"
A_Con Tea,15,CT1,15,08:42,Bird,OC,Blyth's Reed-Warbler,1,15,H,
A_Con Tea,15,CT1,15,08:42,Bird,OC,Eurasian Hoopoe,1,30,H,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Nilgiri Flowerpecker,1,30,H,Clear
C_Shade Tea,1,ST1,1,06:44,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Puff-throated Babbler,1,30,H,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Gray Junglefowl,1,30,H,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Oriental White-Eye,1,15,H,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Rufous Babbler,1,30,S,
C_Shade Tea,1,ST1,1,06:44,Bird,OC,Red-whiskered Bulbul,2,15,S,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Indian Scimitar-Babbler,2,30,H,
C_Shade Tea,1,ST1,1,06:44,Bird,OC,Common Tailorbird,1,30,H,
C_Shade Tea,1,ST1,1,06:44,Bird,OC,Blyth's Reed-Warbler,1,20,H,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Greenish Warbler,1,30,H,
C_Shade Tea,1,ST1,1,06:44,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,1,ST1,1,06:44,Bird,OC,Red-whiskered Bulbul,1,10,S,
C_Shade Tea,1,ST1,1,06:44,Bird,RF,Nilgiri Flowerpecker,1,30,H,Exiting plot
C_Shade Tea,2,ST1,2,06:51,Bird,RF,Nilgiri Flowerpecker,1,20,H,Partly cloudy
C_Shade Tea,2,ST1,2,06:51,Bird,OC,Greater Coucal,1,30,H,
C_Shade Tea,2,ST1,2,06:51,Bird,RF,Red Spurfowl,1,50,H,
C_Shade Tea,2,ST1,2,06:51,Bird,OC,Spotted Dove,1,20,S,
C_Shade Tea,2,ST1,2,06:51,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,2,ST1,2,06:51,Bird,RF,Nilgiri Flowerpecker,1,20,H,
C_Shade Tea,2,ST1,2,06:51,Bird,RF,Greenish Warbler,1,10,H,
C_Shade Tea,2,ST1,2,06:51,Bird,OC,Blyth's Reed-Warbler,1,20,S,
C_Shade Tea,2,ST1,2,06:51,Bird,OC,Oriental Magpie-Robin,1,20,S,
C_Shade Tea,2,ST1,2,06:51,Bird,OC,Common Rosefinch,2,20,S,
C_Shade Tea,2,ST1,2,06:51,Bird,OC,Red-whiskered Bulbul,1,20,S,
C_Shade Tea,2,ST1,2,06:51,Bird,RF,Malabar Whistling-Thrush,1,20,S,Approximation. Seen while exiting plot
C_Shade Tea,2,ST1,2,06:51,Bird,RF,Gray Junglefowl,1,30,H,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Nilgiri Flowerpecker,1,5,H,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Nilgiri Flowerpecker,1,10,H,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Red-whiskered Bulbul,6,15,S,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Chestnut-headed Bee-eater,1,50,H,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Gray Wagtail,1,20,S,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Blyth's Reed-Warbler,1,20,H,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Indian Tit,2,20,S,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Gray Junglefowl,2,50,S,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Purple Sunbird,1,50,S,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Greenish Warbler,1,0,H,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Common Rosefinch,1,30,S,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Oriental Magpie-Robin,1,30,H,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Oriental White-Eye,1,5,H,
C_Shade Tea,3,ST1,3,07:00,Bird,RF,Orange Minivet,1,30,H,
C_Shade Tea,3,ST1,3,07:00,Bird,OC,Common Hawk-Cuckoo,1,50,S,
C_Shade Tea,3,ST1,3,07:00,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,5,S,
C_Shade Tea,4,ST1,4,07:09,Bird,OC,Red-whiskered Bulbul,2,30,S,Entering plot. Weather: partly cloudy
C_Shade Tea,4,ST1,4,07:09,Bird,RF,Greenish Warbler,1,30,H,
C_Shade Tea,4,ST1,4,07:09,Bird,RF,Nilgiri Flowerpecker,1,20,H,
C_Shade Tea,4,ST1,4,07:09,Bird,RF,Indian Scimitar-Babbler,1,20,H,
C_Shade Tea,4,ST1,4,07:09,Bird,OC,Common Rosefinch,2,20,F,Approximation. Seen flying overhead
C_Shade Tea,4,ST1,4,07:09,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,10,S,
C_Shade Tea,4,ST1,4,07:09,Bird,RF,Malabar Barbet,1,50,H,
C_Shade Tea,4,ST1,4,07:09,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,4,ST1,4,07:09,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,4,ST1,4,07:09,Bird,RF,Greenish Warbler,1,10,H,
C_Shade Tea,4,ST1,4,07:09,Bird,RF,Greenish Warbler,1,30,H,
C_Shade Tea,4,ST1,4,07:09,Bird,NA,Unidentified,2,20,H,Orange-headed Thrush / Indian Blackbird
C_Shade Tea,4,ST1,4,07:09,Bird,OC,Blyth's Reed-Warbler,1,30,H,Exiting plot
C_Shade Tea,5,ST1,5,07:20,Bird,RF,Greenish Warbler,1,20,H,Partly cloudy
C_Shade Tea,5,ST1,5,07:20,Bird,RF,Greenish Warbler,1,30,H,Different individual
C_Shade Tea,5,ST1,5,07:20,Bird,RF,Greenish Warbler,1,20,H,Different individual
C_Shade Tea,5,ST1,5,07:20,Bird,OC,Red-whiskered Bulbul,2,30,H,
C_Shade Tea,5,ST1,5,07:20,Bird,RF,Nilgiri Flowerpecker,1,20,S,
C_Shade Tea,5,ST1,5,07:20,Bird,OC,Common Tailorbird,1,30,H,
C_Shade Tea,5,ST1,5,07:20,Bird,OC,Red-whiskered Bulbul,2,30,H,
C_Shade Tea,5,ST1,5,07:20,Bird,OC,Blyth's Reed-Warbler,1,5,H,
C_Shade Tea,5,ST1,5,07:20,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,5,ST1,5,07:20,Bird,NA,Unidentified,1,15,H,Orange-headed Thrush / Indian Blackbird
C_Shade Tea,5,ST1,5,07:20,Bird,OC,Purple Sunbird,1,30,S,Eclipse male
C_Shade Tea,6,ST1,6,07:30,Bird,OC,Blyth's Reed-Warbler,1,10,H,Partly cloudy
C_Shade Tea,6,ST1,6,07:30,Bird,OC,Red-whiskered Bulbul,1,20,S,
C_Shade Tea,6,ST1,6,07:30,Bird,OC,Red-whiskered Bulbul,2,20,S,
C_Shade Tea,6,ST1,6,07:30,Bird,RF,Gray Junglefowl,1,20,H,
C_Shade Tea,6,ST1,6,07:30,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,6,ST1,6,07:30,Mammal,NA,JUNGLE STRIPED SQUIRREL,2,20,S,
C_Shade Tea,6,ST1,6,07:30,Bird,OC,Blyth's Reed-Warbler,1,20,H,
C_Shade Tea,6,ST1,6,07:30,Bird,RF,Nilgiri Flowerpecker,1,20,H,
C_Shade Tea,6,ST1,6,07:30,Bird,RF,Greenish Warbler,1,30,H,
C_Shade Tea,6,ST1,6,07:30,Mammal,NA,JUNGLE STRIPED SQUIRREL,2,30,S,
C_Shade Tea,7,ST1,7,07:37,Bird,OC,Asian Brown Flycatcher,1,10,S,Partly cloudy
C_Shade Tea,7,ST1,7,07:37,Bird,RF,Malabar Whistling-Thrush,1,5,S,
C_Shade Tea,7,ST1,7,07:37,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,7,ST1,7,07:37,Bird,OC,Common Tailorbird,2,10,S,
C_Shade Tea,7,ST1,7,07:37,Bird,RF,White-cheeked Barbet,2,0,S,
C_Shade Tea,7,ST1,7,07:37,Bird,RF,Oriental White-Eye,4,0,H,
C_Shade Tea,7,ST1,7,07:37,Bird,RF,Nilgiri Flowerpecker,1,10,H,
C_Shade Tea,7,ST1,7,07:37,Bird,OC,Purple Sunbird,1,30,H,Entering plot
C_Shade Tea,7,ST1,7,07:37,Bird,RF,Indian Blue Robin,1,15,H,
C_Shade Tea,7,ST1,7,07:37,Bird,RF,Nilgiri Flowerpecker,1,20,H,
C_Shade Tea,7,ST1,7,07:37,Bird,RF,Greenish Warbler,1,15,H,
C_Shade Tea,7,ST1,7,07:37,Bird,RF,Greenish Warbler,1,30,H,
C_Shade Tea,7,ST1,7,07:37,Bird,OC,Oriental Magpie-Robin,2,20,S,
C_Shade Tea,7,ST1,7,07:37,Bird,OC,Red-whiskered Bulbul,2,20,S,
C_Shade Tea,7,ST1,7,07:37,Bird,OC,Red-whiskered Bulbul,1,30,H,
C_Shade Tea,8,ST1,8,07:45,Bird,OC,Purple Sunbird,2,10,S,Entering plot
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Southern Hill Myna,4,15,S,Entering plot
C_Shade Tea,8,ST1,8,07:45,Bird,OC,Small Minivet,4,10,S,Entering plot
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Orange-headed Thrush,1,30,H,
C_Shade Tea,8,ST1,8,07:45,Bird,OC,Red-whiskered Bulbul,2,20,S,
C_Shade Tea,8,ST1,8,07:45,Bird,OC,Blyth's Reed-Warbler,1,5,H,
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Rufous Babbler,1,30,H,
C_Shade Tea,8,ST1,8,07:45,Bird,OC,Purple Sunbird,1,5,S,
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Greenish Warbler,1,5,S,
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Puff-throated Babbler,1,30,H,
C_Shade Tea,8,ST1,8,07:45,Bird,OC,Purple Sunbird,1,30,H,
C_Shade Tea,8,ST1,8,07:45,Bird,NA,Unidentified,1,15,H,Orange-headed Thrush / Indian Blackbird
C_Shade Tea,8,ST1,8,07:45,Bird,RF,White-cheeked Barbet,2,20,H,
C_Shade Tea,8,ST1,8,07:45,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,30,S,
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Gray Junglefowl,1,50,S,
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Nilgiri Flowerpecker,1,10,H,
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Rufous Babbler,1,15,H,Exiting plot
C_Shade Tea,8,ST1,8,07:45,Bird,RF,Southern Hill Myna,1,10,H,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,Southern Hill Myna,4,5,S,"Partly cloudy, sunny. Fruiting Persea"
C_Shade Tea,9,ST1,9,07:56,Bird,OC,Purple Sunbird,2,15,H,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,White-cheeked Barbet,1,0,S,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,Gray Junglefowl,1,30,S,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,White-cheeked Barbet,1,20,S,
C_Shade Tea,9,ST1,9,07:56,Bird,OC,Red-whiskered Bulbul,2,20,S,
C_Shade Tea,9,ST1,9,07:56,Bird,OC,Common Rosefinch,3,10,F,"Flying over canopy, out of plot"
C_Shade Tea,9,ST1,9,07:56,Bird,RF,Nilgiri Flowerpecker,1,15,H,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,Malabar Barbet,1,15,S,Seen on fruiting Persea
C_Shade Tea,9,ST1,9,07:56,Bird,OC,Plum-headed Parakeet,1,20,H,
C_Shade Tea,9,ST1,9,07:56,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,20,S,Approximation
C_Shade Tea,9,ST1,9,07:56,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,9,ST1,9,07:56,Bird,OC,Blyth's Reed-Warbler,1,20,H,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,Indian Blackbird,1,10,S,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,Greenish Warbler,1,0,S,
C_Shade Tea,9,ST1,9,07:56,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,20,S,
C_Shade Tea,9,ST1,9,07:56,Bird,RF,Gray Wagtail,1,20,S,Exiting plot
C_Shade Tea,10,ST1,10,08:03,Bird,RF,Crested Serpent-Eagle,2,20,S,Partly cloudy
C_Shade Tea,10,ST1,10,08:03,Bird,RF,Malabar Whistling-Thrush,1,30,H,
C_Shade Tea,10,ST1,10,08:03,Bird,OC,Plum-headed Parakeet,1,30,H,
C_Shade Tea,10,ST1,10,08:03,Bird,RF,Southern Hill Myna,2,30,H,
C_Shade Tea,10,ST1,10,08:03,Bird,OC,Jungle Myna,2,30,H,
C_Shade Tea,10,ST1,10,08:03,Bird,RF,Nilgiri Flowerpecker,1,10,H,
C_Shade Tea,10,ST1,10,08:03,Bird,RF,Indian Blue Robin,1,5,H,
C_Shade Tea,10,ST1,10,08:03,Bird,OC,Common Tailorbird,1,30,H,
C_Shade Tea,10,ST1,10,08:03,Bird,OC,Purple Sunbird,2,30,S,
C_Shade Tea,10,ST1,10,08:03,Bird,OC,Common Kingfisher,1,30,S,
C_Shade Tea,10,ST1,10,08:03,Bird,RF,Greenish Warbler,1,20,H,
C_Shade Tea,10,ST1,10,08:03,Bird,RF,Oriental White-Eye,2,20,H,
C_Shade Tea,10,ST1,10,08:03,Bird,OC,Asian Brown Flycatcher,1,15,S,
C_Shade Tea,10,ST1,10,08:03,Bird,OC,Blyth's Reed-Warbler,1,5,H,Exiting plot
C_Shade Tea,11,ST1,11,08:10,Bird,OC,Red-whiskered Bulbul,1,50,S,"Partly cloudy, sunny"
C_Shade Tea,11,ST1,11,08:10,Mammal,NA,STRIPE-NECKED MONGOOSE,1,50,S,
C_Shade Tea,11,ST1,11,08:10,Bird,RF,Malabar Whistling-Thrush,1,20,H,
C_Shade Tea,11,ST1,11,08:10,Bird,RF,Greenish Warbler,1,30,H,
C_Shade Tea,11,ST1,11,08:10,Bird,RF,Nilgiri Flowerpecker,1,20,H,
C_Shade Tea,11,ST1,11,08:10,Bird,OC,Small Minivet,1,30,H,
C_Shade Tea,12,ST1,12,08:17,Bird,RF,Golden-fronted Leafbird,1,15,S,"Partly cloudy, sunny"
C_Shade Tea,12,ST1,12,08:17,Bird,RF,Malabar Barbet,3,15,S,
C_Shade Tea,12,ST1,12,08:17,Bird,OC,Purple Sunbird,1,15,S,Eclipse male
C_Shade Tea,12,ST1,12,08:17,Bird,RF,Greenish Warbler,1,20,H,
C_Shade Tea,12,ST1,12,08:17,Bird,OC,Red-whiskered Bulbul,2,30,H,
C_Shade Tea,12,ST1,12,08:17,Bird,OC,Brown-capped Woodpecker,1,20,H,
C_Shade Tea,12,ST1,12,08:17,Bird,RF,Nilgiri Flowerpecker,1,30,H,
C_Shade Tea,13,ST1,13,08:24,Bird,RF,Southern Hill Myna,4,30,S,"Partly cloudy, sunny"
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Streak-throated Woodpecker,1,30,H,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Red-whiskered Bulbul,2,30,H,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Plum-headed Parakeet,1,30,H,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Ashy Prinia,1,20,H,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Jungle Myna,4,20,S,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Blyth's Reed-Warbler,1,20,H,
C_Shade Tea,13,ST1,13,08:24,Bird,RF,Greenish Warbler,1,10,H,
C_Shade Tea,13,ST1,13,08:24,Bird,RF,Oriental White-Eye,2,20,H,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Chestnut-tailed Starling,8,20,S,"Grey head, whitish throat, chestnut from breat downwards. Seen well"
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Chestnut-tailed Starling,11,30,S,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Indian Pond-Heron,1,30,S,
C_Shade Tea,13,ST1,13,08:24,Bird,OC,Purple Sunbird,1,30,H,Exiting plot
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Oriental Magpie-Robin,1,5,H,"Partly cloudy, sunny"
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Eurasian Hoopoe,1,5,S,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Plum-headed Parakeet,1,15,H,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Blyth's Reed-Warbler,1,20,H,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Blyth's Reed-Warbler,1,10,S,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,White-throated Kingfisher,1,30,H,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Gray-breasted Prinia,2,20,S,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Red-whiskered Bulbul,2,15,S,
C_Shade Tea,14,ST1,14,08:33,Bird,RF,Malabar Barbet,1,20,S,
C_Shade Tea,14,ST1,14,08:33,Bird,RF,Orange Minivet,4,20,S,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Chestnut-headed Bee-eater,2,30,S,
C_Shade Tea,14,ST1,14,08:33,Bird,RF,White-cheeked Barbet,2,0,S,
C_Shade Tea,14,ST1,14,08:33,Bird,RF,White-cheeked Barbet,1,20,H,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Streak-throated Woodpecker,1,30,H,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Brown Shrike,1,20,S,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Common Rosefinch,4,30,S,
C_Shade Tea,14,ST1,14,08:33,Bird,RF,Vernal Hanging-Parrot,1,20,F,"Flying over canopy, out of plot. Heard"
C_Shade Tea,14,ST1,14,08:33,Bird,RF,Nilgiri Flowerpecker,1,10,H,
C_Shade Tea,14,ST1,14,08:33,Bird,OC,Chestnut-headed Bee-eater,2,15,S,
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Rufous Babbler,3,0,S,"Partly cloudy, sunny"
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Red-whiskered Bulbul,2,5,S,
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Gray Wagtail,1,10,S,
C_Shade Tea,15,ST1,15,08:41,Bird,OC,White-breasted Waterhen,1,30,S,Entering plot
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Gray Junglefowl,1,30,S,Entering plot
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Indian Tit,2,15,H,
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Oriental Magpie-Robin,2,10,S,
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Nilgiri Flowerpecker,1,20,H,
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Purple Sunbird,1,10,S,
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Oriental White-Eye,10,0,S,
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Common Rosefinch,9,15,S,
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Orange Minivet,1,20,H,Group
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Streak-throated Woodpecker,2,20,S,
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Oriental Magpie-Robin,2,20,S,"Different pair, chased by first pair"
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Indian Scimitar-Babbler,2,30,H,
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Southern Hill Myna,2,30,S,
C_Shade Tea,15,ST1,15,08:41,Bird,RF,Nilgiri Flowerpecker,1,15,H,Different individual
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Chestnut-headed Bee-eater,1,30,S,
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,15,ST1,15,08:41,Bird,OC,Brown Shrike,1,20,S,
D_Fragment,1,FR1,1,06:44,Bird,RF,Greenish Warbler,1,5,H,Entering plot
D_Fragment,1,FR1,1,06:44,Bird,RF,Velvet-fronted Nuthatch,1,15,S,
D_Fragment,1,FR1,1,06:44,Bird,RF,Malabar Whistling-Thrush,1,10,S,
D_Fragment,1,FR1,1,06:44,Bird,RF,Orange-headed Thrush,1,30,H,
D_Fragment,1,FR1,1,06:44,Bird,RF,Red Spurfowl,1,50,H,
D_Fragment,1,FR1,1,06:44,Bird,RF,Orange Minivet,2,10,S,
D_Fragment,1,FR1,1,06:44,Bird,RF,White-cheeked Barbet,1,10,S,
D_Fragment,1,FR1,1,06:44,Bird,RF,Greater Racket-tailed Drongo,1,30,H,
D_Fragment,1,FR1,1,06:44,Bird,RF,Malabar Gray Hornbill,1,30,H,
D_Fragment,1,FR1,1,06:44,Bird,RF,Indian Blackbird,3,15,S,
D_Fragment,1,FR1,1,06:44,Bird,RF,White-cheeked Barbet,1,15,S,
D_Fragment,1,FR1,1,06:44,Bird,RF,Malabar Barbet,1,20,H,
D_Fragment,1,FR1,1,06:44,Bird,OC,Blyth's Reed-Warbler,1,30,H,Exiting plot
D_Fragment,2,FR1,2,06:53,Bird,OC,Red-whiskered Bulbul,1,30,S,Entering plot
D_Fragment,2,FR1,2,06:53,Bird,RF,Orange Minivet,5,10,S,
D_Fragment,2,FR1,2,06:53,Bird,RF,Indian Tit,1,10,S,
D_Fragment,2,FR1,2,06:53,Bird,RF,Golden-fronted Leafbird,2,0,S,
D_Fragment,2,FR1,2,06:53,Bird,OC,Oriental Magpie-Robin,1,15,H,
D_Fragment,2,FR1,2,06:53,Bird,RF,Velvet-fronted Nuthatch,2,20,H,
D_Fragment,2,FR1,2,06:53,Bird,RF,Greenish Warbler,1,10,H,
D_Fragment,2,FR1,2,06:53,Bird,RF,Asian Fairy-Bluebird,1,20,H,
D_Fragment,2,FR1,2,06:53,Bird,RF,Southern Hill Myna,1,30,H,
D_Fragment,2,FR1,2,06:53,Bird,NA,Unidentified,1,20,H,Orange-headed Thrush / Indian Blackbird
D_Fragment,2,FR1,2,06:53,Bird,OC,Red-whiskered Bulbul,1,20,S,Exiting plot
D_Fragment,3,FR1,3,07:01,Bird,RF,Ashy Drongo,1,20,H,Entering plot
D_Fragment,3,FR1,3,07:01,Bird,RF,Southern Hill Myna,1,30,H,
D_Fragment,3,FR1,3,07:01,Bird,RF,Greenish Warbler,1,15,H,
D_Fragment,3,FR1,3,07:01,Bird,RF,Orange-headed Thrush,1,15,H,
D_Fragment,3,FR1,3,07:01,Bird,RF,Indian Blackbird,1,10,H,
D_Fragment,3,FR1,3,07:01,Bird,OC,Asian Brown Flycatcher,1,0,S,
D_Fragment,3,FR1,3,07:01,Bird,RF,White-cheeked Barbet,2,20,H,
D_Fragment,3,FR1,3,07:01,Bird,RF,Malabar Barbet,2,20,H,
D_Fragment,3,FR1,3,07:01,Bird,RF,Large-billed Leaf Warbler,1,20,H,
D_Fragment,3,FR1,3,07:01,Bird,RF,Nilgiri Flowerpecker,1,0,S,
D_Fragment,3,FR1,3,07:01,Bird,RF,Indian Scimitar-Babbler,2,15,H,
D_Fragment,3,FR1,3,07:01,Bird,RF,Vernal Hanging-Parrot,1,15,H,Exiting plot
D_Fragment,3,FR1,3,07:01,Bird,OC,Purple Sunbird,1,0,S,Exiting plot
D_Fragment,4,FR1,4,07:08,Bird,OC,Large-billed Crow,5,10,F,"Flying over canopy, out of plot"
D_Fragment,4,FR1,4,07:08,Bird,RF,Malabar Gray Hornbill,2,20,S,
D_Fragment,4,FR1,4,07:08,Bird,OC,Brown-capped Woodpecker,1,20,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Greater Flameback,1,20,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Southern Hill Myna,1,30,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Malabar Whistling-Thrush,1,20,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Gray-fronted Green-Pigeon,1,50,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Nilgiri Flowerpecker,1,10,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Yellow-browed Bulbul,2,30,H,
D_Fragment,4,FR1,4,07:08,Bird,OC,Blyth's Reed-Warbler,1,20,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Greater Racket-tailed Drongo,1,15,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Gray-fronted Green-Pigeon,2,10,S,
D_Fragment,4,FR1,4,07:08,Bird,RF,Yellow-browed Bulbul,2,30,H,
D_Fragment,4,FR1,4,07:08,Bird,RF,Greenish Warbler,1,0,H,Exiting plot
D_Fragment,4,FR1,4,07:08,Bird,RF,White-cheeked Barbet,1,15,H,Exiting plot
D_Fragment,4,FR1,4,07:08,Bird,RF,Nilgiri Flowerpecker,1,5,H,Exiting plot
D_Fragment,5,FR1,5,07:17,Bird,RF,Malabar Whistling-Thrush,1,5,S,"Entering plot. Weather: clear, sunny"
